name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Ayam Gepuk,"570,89","3075,63","91,13","80,11","274,58","582,12","95,58","260,63","2547,7","101,58","1102,76","1706,78","2442,49","568,99","19,39","3,6","74,86","163,12","228,65","0,17","2,82","26,96","3,22","5,46","433,13","310,18","0,82","1457,16","599,5","261,36","-0,11","28,73","-0,22","-0,03","140,2","5,71","3,32","163,86","29,2","21,68","32,16","17,38","115,5"
Ayam Gepuk,"572,25","3074,5","91,33","81,51","275,62","582,22","95,53","260,95","2548,99","100,96","1101,11","1706,36","2444,29","568,59","18,09","2,13","74,96","162,74","229,38","1,74","1,3","27,72","2,4","6,28","433,26","311,95","2,6","1457,86","598,39","261,3","-0,52","28,99","0,73","-0,9","139,26","3,87","4,77","162,53","30,43","21,31","32,16","18,05","115,0"
Ayam Gepuk,"572,64","3075,51","90,77","79,98","275,81","580,73","95,56","259,74","2548,42","101,78","1102,03","1706,67","2443,04","567,9","19,47","3,84","74,25","162,84","228,39","1,04","2,17","26,62","1,65","6,83","434,95","310,72","2,35","1456,68","598,53","261,55","-0,52","29,75","0,54","0,79","139,41","4,45","3,29","162,82","30,58","20,69","32,63","18,57","114,43"
Ayam Gepuk,"570,86","3074,55","92,17","80,97","274,98","580,99","94,8","259,92","2547,49","100,67","1101,79","1705,13","2442,58","568,06","18,24","2,36","73,94","164,06","228,64","0,51","1,46","27,86","2,81","6,72","433,3","310,82","1,76","1457,62","598,92","261,8","0,31","29,65","0,65","-0,99","139,9","4,18","3,71","163,29","30,47","21,8","32,42","18,31","114,55"
Ayam Gepuk,"572,5","3074,49","91,0","81,14","275,59","581,69","94,19","261,52","2547,76","102,49","1102,12","1705,61","2442,74","569,23","18,73","3,06","73,99","162,31","229,48","1,09","2,74","27,88","1,99","5,3","433,71","311,04","1,13","1456,43","599,8","260,67","0,6","29,09","-0,9","0,83","139,68","5,58","4,85","163,07","29,24","21,57","32,03","19,07","115,91"
Ayam Gepuk,"572,32","3075,2","90,82","81,23","274,55","580,65","95,29","260,51","2548,3","101,25","1102,77","1706,25","2443,47","568,39","18,9","3,31","74,38","162,72","228,76","1,47","2,56","26,88","2,73","5,45","433,73","310,07","1,52","1457,9","599,43","261,53","0,87","29,53","0,76","-0,17","139,2","5,32","4,07","163,76","30,08","22,22","32,14","18,73","115,8"
Ayam Gepuk,"571,49","3075,91","91,25","80,31","275,69","581,17","93,85","260,21","2547,96","102,36","1101,76","1705,96","2442,86","568,05","19,07","3,48","75,18","163,03","228,65","0,78","2,35","27,09","3,18","6,47","434,43","311,6","2,13","1457,72","598,65","261,11","-0,69","29,12","-0,82","0,14","140,47","5,51","3,91","163,91","29,48","21,26","32,83","18,45","115,97"
Ayam Gepuk,"571,61","3074,74","90,6","80,31","275,97","581,18","95,3","259,65","2547,92","102,27","1102,22","1706,27","2443,33","568,61","19,44","2,84","74,02","163,08","228,55","1,77","2,66","27,5","1,58","5,92","433,42","310,46","1,07","1456,61","598,57","261,5","-0,02","29,05","0,76","0,8","139,33","4,44","5,01","163,19","30,1","21,7","32,64","17,83","114,24"
Ayam Gepuk,"571,3","3074,14","91,83","80,52","274,72","580,88","94,37","259,75","2548,36","100,66","1102,08","1706,41","2442,77","567,72","19,11","3,86","74,07","163,44","228,85","0,97","1,58","26,53","2,38","5,59","434,93","310,02","2,34","1458,15","599,85","261,07","-0,33","28,74","0,31","-0,28","140,88","4,63","4,14","163,66","29,59","21,8","32,46","19,02","115,91"
Ayam Barbeque,"403,94",3403,"45,87","201,88","27,58","415,93","75,4","236,33","880,28","45,11",523,748,"2459,329","2395,131","8,28","2,547","17,081","82,1","97,9","1,116","1,261","10,379","3,07","3,987",357,164,"0,96","1502,126",1616,1365,13,1131,54,"36,612",940,"8,59","0,1",3,"187,7","116,385","55,025","14,055",528
Ayam Barbeque,"404,47","3403,59","46,77","202,04","27,11","415,14","76,09","236,68","879,29","45,47","522,4","747,06","2459,47","2394,71","8,33","2,91","16,19","81,74","97,54","1,03","0,32","10,66","2,51","3,75","357,78","164,53","0,33","1502,67","1615,08","1364,5","12,09","1131,47","54,44","36,19","940,97","9,11","-0,64","3,24","188,64","115,56","55,67","13,57","528,35"
Ayam Barbeque,"403,0","3403,31","45,73","202,79","27,94","416,28","75,01","235,58","881,26","46,1","523,81","747,55","2458,76","2396,08","8,46","2,48","17,31","82,05","97,21","2,11","0,87","9,57","3,1","3,51","357,96","163,95","1,37","1501,72","1616,56","1364,82","13,6","1130,05","53,75","35,97","940,78","7,77","-0,01","2,85","188,0","115,99","55,99","14,12","528,59"
Ayam Barbeque,"403,48","3403,35","46,03","201,48","28,17","415,0","74,85","235,35","880,7","44,18","523,28","747,26","2460,05","2395,41","9,19","3,27","16,3","82,53","97,78","1,14","0,42","10,12","3,12","3,67","357,61","163,74","1,09","1502,69","1616,58","1365,23","12,45","1130,37","53,84","36,69","939,25","7,97","0,16","3,69","188,51","117,31","54,84","13,53","528,12"
Ayam Barbeque,"404,01","3403,01","45,68","202,57","27,13","415,81","75,69","235,94","880,78","45,2","522,8","748,04","2458,75","2394,32","8,24","3,18","17,21","81,23","97,59","1,2","1,06","10,53","2,73","4,48","357,04","164,4","1,17","1501,3","1616,27","1364,03","12,78","1130,62","53,66","36,67","939,45","8,21","-0,61","3,07","188,07","116,14","55,88","14,06","528,63"
Ayam Barbeque,"403,65","3402,93","46,55","201,82","26,74","416,07","75,31","236,29","879,64","45,88","523,31","747,65","2459,77","2395,04","8,18","2,79","17,96","82,64","97,26","0,12","2,21","9,39","3,98","4,54","356,73","164,88","0,2","1501,74","1616,07","1365,86","13,15","1130,57","54,19","37,43","940,13","7,83","0,72","3,14","188,23","115,99","54,96","13,6","527,29"
Ayam Barbeque,"403,0","3403,14","46,19","201,58","27,37","415,4","75,9","235,55","880,3","45,18","523,38","748,64","2459,37","2395,83","8,5","3,29","16,64","82,26","98,18","0,85","1,42","10,65","2,77","4,69","357,65","164,86","0,23","1501,77","1615,78","1364,58","13,58","1131,88","54,87","37,1","940,85","9,17","0,09","2,04","187,74","116,24","54,88","13,22","528,24"
Ayam Barbeque,"403,27","3403,67","46,02","201,28","27,86","416,85","76,28","235,88","880,47","45,78","522,98","747,41","2459,18","2394,36","8,37","2,26","16,42","81,18","98,79","1,13","1,48","9,92","2,34","4,92","357,82","163,69","0,68","1502,16","1616,11","1365,0","12,76","1131,64","53,01","36,75","939,17","8,47","1,06","3,07","186,87","116,83","55,64","13,63","528,69"
Ayam Barbeque,"404,49","3403,33","46,18","200,97","26,59","416,62","76,21","236,62","880,46","45,8","523,48","747,3","2460,16","2395,62","7,82","2,42","16,16","81,43","97,54","1,6","1,59","10,81","2,39","3,87","357,19","164,31","0,09","1501,39","1616,09","1365,57","13,13","1131,42","53,84","36,4","940,43","9,18","0,98","3,14","187,61","115,48","55,83","13,6","527,24"
Ayam Barbeque,"404,45","3403,87","45,64","201,12","28,17","416,01","75,33","235,98","881,17","44,74","523,41","748,86","2460,27","2394,76","9,23","3,1","16,9","81,99","97,26","0,88","2,17","9,59","2,57","4,58","357,63","163,92","0,88","1501,69","1615,64","1365,47","12,15","1131,92","54,97","36,02","940,37","8,58","-0,29","2,03","187,89","116,76","54,4","14,07","527,94"
Iga Penyet,"735,81",2526,"90,18","75,19","233,15","465,59","113,3","41,56",2537,"122,02",1300,1809,"2932,631","555,516","25,69","3,88","109,478","198,8","403,7","1,248","2,026","34,302","3,113","8,205",449,193,"1,99","1991,681",588,125,36,586,40,0,757,"2,87","2,2",87,34,"24,893","31,605","11,387",75
Iga Penyet,"735,99","2525,44","90,28","74,81","232,48","465,69","113,59","42,52","2537,96","121,34","1301,0","1808,78","2933,34","555,8","25,29","3,52","109,24","198,07","402,71","1,01","2,06","34,3","2,19","8,93","449,79","193,5","1,35","1991,62","588,49","124,24","35,61","586,09","40,3","0,71","756,31","3,31","2,57","86,59","34,66","24,22","31,55","11,67","74,79"
Iga Penyet,"734,95","2526,86","90,25","75,13","232,72","464,87","113,65","41,59","2537,44","122,76","1300,28","1809,48","2932,73","555,29","25,98","3,78","109,45","198,86","403,92","1,37","1,67","33,73","2,75","7,92","449,32","193,33","1,67","1991,04","588,04","124,56","36,64","585,25","39,15","0,4","757,77","2,58","1,63","86,61","34,42","25,31","31,66","11,17","75,1"
Iga Penyet,"736,69","2525,65","90,77","75,77","233,64","466,06","113,78","42,5","2537,99","121,99","1300,37","1809,9","2933,45","555,62","25,53","2,92","110,47","198,27","403,7","0,73","1,64","34,7","2,65","9,01","449,38","193,55","2,53","1992,61","588,57","125,2","35,02","586,28","39,21","0,73","757,56","2,18","2,72","87,33","33,31","24,8","32,09","12,03","74,11"
Iga Penyet,"736,38","2525,36","90,24","74,44","232,61","466,39","114,28","41,51","2537,65","121,32","1300,73","1809,59","2931,81","556,21","24,87","4,83","110,29","198,04","403,09","1,75","1,24","33,43","2,7","7,84","448,96","193,71","1,67","1990,75","587,31","125,47","36,06","585,13","39,17","0,84","757,97","2,85","2,6","87,88","34,93","24,16","30,82","11,27","74,92"
Iga Penyet,"735,21","2525,56","90,15","75,32","233,68","465,9","112,91","40,62","2537,15","121,23","1300,13","1808,83","2931,79","556,16","25,58","4,88","109,01","199,1","404,2","1,22","1,35","34,51","2,48","8,24","448,25","192,72","1,74","1992,02","588,42","124,23","36,52","586,41","39,1","0,83","756,9","2,95","1,35","87,33","34,67","24,36","31,56","11,14","74,47"
Iga Penyet,"736,04","2525,17","90,04","75,21","232,34","466,45","113,06","41,53","2537,44","121,12","1300,27","1809,17","2933,33","555,43","25,79","4,77","108,92","199,62","403,64","1,54","2,63","33,93","2,97","7,73","448,52","192,05","2,69","1992,09","588,46","125,85","36,87","586,13","39,62","-1,0","757,71","3,41","1,49","86,65","34,6","25,63","30,71","10,41","75,37"
Iga Penyet,"735,22","2525,16","90,93","75,76","233,38","465,04","112,62","40,69","2536,94","121,27","1299,62","1808,68","2931,99","556,08","25,88","3,11","108,78","198,19","403,27","0,5","1,92","34,9","2,46","8,92","449,75","193,95","2,0","1991,05","587,02","125,82","35,95","586,0","39,49","-0,7","757,72","2,14","3,0","86,01","33,09","24,29","32,1","12,1","75,38"
Iga Penyet,"734,94","2526,44","90,58","75,31","233,01","464,66","113,29","41,11","2537,69","121,66","1299,82","1808,67","2932,38","556,39","26,47","4,12","110,44","198,02","403,93","1,21","2,99","34,86","2,89","7,8","448,8","193,96","2,0","1991,8","587,66","125,61","36,28","585,83","39,54","-0,86","757,62","1,9","1,62","87,8","34,87","24,81","30,97","10,91","75,12"
Iga Penyet,"736,34","2525,49","89,27","75,37","233,73","465,2","112,74","41,92","2536,17","121,46","1299,65","1809,52","2932,73","555,43","25,03","3,57","109,12","198,54","403,91","1,14","2,71","34,68","2,12","7,61","448,39","192,5","1,4","1991,94","587,16","124,58","35,86","586,15","39,39","0,9","757,26","2,79","2,4","87,21","34,49","25,17","32,33","11,91","75,68"
Korean Spicy Chicken,"528,63",4486,"86,33","264,97","126,73","488,38","67,1","114,92",1683,"59,86",858,1774,"2252,32","1102,491","18,48","6,562","43,357","179,1","97,3","2,255","1,739","34,377","3,654","3,951",393,"218,5","0,78",893,57,16,63,472,0,"12,062","200,355","20,06","0,1",5,"30,5","75,366","98,852","77,636",70
Korean Spicy Chicken,"529,3","4485,72","85,78","265,45","126,79","487,96","66,11","115,2","1683,01","59,71","857,32","1774,75","2252,17","1101,55","19,03","6,46","43,5","178,29","97,16","2,49","2,17","34,63","2,91","3,15","392,21","218,31","0,83","892,79","56,7","16,06","63,31","472,99","-0,14","12,62","200,82","19,24","-0,3","5,02","29,57","75,05","98,31","77,35","70,23"
Korean Spicy Chicken,"529,12","4486,49","86,52","264,31","126,22","488,9","66,54","115,85","1682,55","60,83","857,42","1774,14","2252,57","1101,74","18,44","6,69","42,37","180,01","98,12","2,82","1,17","34,05","3,51","3,81","393,57","217,93","0,08","893,22","56,7","16,88","62,12","471,96","-0,12","12,72","201,01","20,5","0,19","5,17","30,43","75,82","98,05","77,15","69,16"
Korean Spicy Chicken,"527,76","4486,9","85,36","264,5","125,82","489,32","67,08","114,46","1683,44","59,93","858,96","1773,27","2251,67","1101,69","18,91","7,3","43,32","179,4","97,92","2,29","0,9","34,74","3,52","3,69","393,91","219,08","0,01","893,96","56,44","15,8","63,82","471,57","-0,65","11,77","200,5","19,53","0,6","4,92","29,59","75,62","99,04","76,66","69,9"
Korean Spicy Chicken,"528,96","4486,17","87,3","265,9","126,03","488,9","66,39","114,41","1683,93","60,62","858,39","1774,85","2252,19","1101,9","18,36","6,51","42,93","179,39","97,51","2,7","1,37","34,98","2,71","3,18","392,06","219,13","0,08","893,81","57,11","16,62","62,59","472,57","-0,93","11,08","200,81","20,81","-0,43","5,22","30,17","75,24","99,7","77,02","70,22"
Korean Spicy Chicken,"529,47","4485,9","86,55","265,12","126,89","487,96","66,67","114,96","1683,13","60,76","857,73","1774,22","2252,74","1103,08","19,18","7,2","43,87","179,93","96,65","3,13","1,94","34,06","2,91","3,52","392,07","218,5","1,06","893,02","57,72","16,46","63,61","472,91","0,34","12,51","200,8","19,06","-0,01","4,69","30,92","76,19","99,79","77,67","69,83"
Korean Spicy Chicken,"528,47","4485,83","86,28","264,0","127,4","488,74","66,49","115,26","1683,48","59,16","858,7","1773,26","2251,67","1102,51","19,35","7,28","43,69","179,95","98,2","2,2","1,49","34,68","3,88","4,65","392,28","218,69","1,52","892,28","56,84","15,46","62,93","471,33","-0,54","11,64","199,59","20,33","0,19","4,73","30,12","74,47","98,4","78,63","70,66"
Korean Spicy Chicken,"528,43","4486,34","87,27","265,31","126,68","487,96","67,95","114,47","1683,58","60,63","857,05","1774,82","2253,28","1103,1","17,95","7,02","43,45","178,65","97,16","1,52","2,33","33,38","3,47","3,58","393,89","219,49","1,21","892,76","56,67","15,22","63,34","472,37","-0,24","11,12","200,3","20,37","-0,32","5,63","30,0","75,58","99,66","77,17","70,47"
Korean Spicy Chicken,"529,4","4486,74","86,15","265,09","126,44","488,1","67,12","115,19","1682,81","60,27","857,8","1774,66","2251,59","1103,06","19,4","7,01","43,73","178,87","96,32","1,48","1,97","34,22","3,04","4,66","393,35","217,98","1,0","893,92","57,18","16,04","63,25","471,92","-0,05","12,37","200,59","19,85","0,0","4,26","29,92","75,69","97,99","77,66","69,91"
Korean Spicy Chicken,"528,98","4485,24","86,27","265,59","127,5","489,32","67,36","115,53","1682,22","60,0","857,33","1774,93","2251,44","1102,97","19,3","5,99","43,24","178,54","98,25","2,2","1,19","34,21","3,16","2,97","392,08","219,38","0,05","892,63","57,54","15,4","63,44","471,91","0,06","13,05","199,6","20,4","-0,16","4,86","31,34","76,31","98,36","77,83","69,28"
Ayam Telur Asin,"395,75",2000,"99,12","46,67","319,21","322,57","83,4","6,59",1359,"56,33",374,1659,1364,"477,761","11,63","3,534","15,67","164,7","96,5","1,351","2,18","15,671","7,172","2,617",387,1113,"3,33","767,043",536,535,38,12,42,0,1249,"3,75","6,5",265,"5,1","15,096","16,92","9,102",1365
Ayam Telur Asin,"395,71","2000,21","98,94","47,45","318,84","323,23","82,58","5,8","1359,26","56,72","373,42","1658,03","1363,08","478,56","10,97","3,61","16,32","165,45","96,65","1,45","2,09","16,63","6,41","2,67","386,41","1112,29","2,61","767,84","536,3","534,06","37,33","11,73","41,99","-0,96","1249,83","4,61","6,56","264,96","5,13","15,44","16,13","9,41","1365,1"
Ayam Telur Asin,"395,29","2000,8","99,35","46,01","320,1","322,29","83,19","6,71","1359,9","55,56","374,97","1659,04","1364,14","477,47","10,68","2,85","15,74","164,36","97,08","2,29","1,38","16,27","6,82","2,82","386,82","1113,86","3,89","766,05","535,97","535,26","37,44","11,87","42,34","-0,9","1249,05","4,0","6,58","264,38","5,78","14,85","17,72","8,55","1364,82"
Ayam Telur Asin,"396,48","2000,34","99,9","46,41","318,91","322,85","82,61","7,46","1358,93","56,22","373,78","1658,04","1363,22","477,24","11,09","3,78","15,21","164,59","96,57","1,41","3,03","15,37","6,28","2,14","387,58","1113,85","2,47","767,92","536,56","534,15","38,19","12,07","41,65","-0,01","1249,98","4,12","6,47","265,55","5,82","15,49","16,16","8,42","1365,47"
Ayam Telur Asin,"395,96","2000,6","99,25","46,59","319,42","322,01","83,91","7,56","1359,26","55,34","373,74","1658,99","1363,04","478,03","12,45","2,89","16,01","164,68","96,98","1,6","2,74","15,03","6,95","3,46","386,5","1112,95","3,8","767,71","536,65","535,75","37,78","11,69","42,47","0,05","1249,69","3,01","5,91","265,83","5,72","14,98","17,91","8,73","1364,25"
Ayam Telur Asin,"395,84","2000,05","98,14","46,16","319,01","322,06","83,79","5,73","1358,55","56,89","374,28","1659,71","1364,29","476,95","10,82","3,27","15,46","163,78","97,14","0,55","2,75","15,9","6,92","2,91","387,31","1113,61","3,45","766,47","536,35","534,73","37,81","12,24","42,46","0,02","1250,0","3,55","6,64","265,78","5,96","14,29","16,18","9,81","1365,12"
Ayam Telur Asin,"395,92","2000,06","98,82","47,36","318,78","322,99","83,18","5,62","1358,69","56,65","374,86","1659,63","1364,4","478,23","10,82","4,05","15,49","164,95","96,27","0,94","2,18","16,14","8,1","1,8","387,48","1112,23","3,36","766,68","536,2","534,28","38,35","12,52","42,42","-0,09","1248,87","3,63","7,07","265,95","5,73","15,18","16,85","9,04","1364,32"
Ayam Telur Asin,"396,3","1999,63","98,79","47,12","318,73","322,32","84,29","6,42","1358,8","55,49","374,78","1659,97","1363,52","477,34","12,49","2,9","15,31","165,31","96,54","1,36","2,41","15,73","7,35","3,34","387,98","1112,01","4,01","766,6","535,94","534,54","37,84","12,11","42,53","0,44","1249,6","3,9","5,99","264,35","5,37","15,2","15,99","8,5","1365,17"
Ayam Telur Asin,"395,21","1999,35","99,24","45,71","319,2","321,75","82,56","7,41","1358,24","55,68","374,1","1658,63","1363,24","477,35","10,86","4,46","16,17","165,38","95,98","0,39","1,2","16,58","7,64","3,05","386,69","1113,19","2,35","766,34","536,31","535,52","37,73","11,12","42,81","-0,83","1248,48","3,03","6,09","264,47","4,24","15,42","16,66","10,07","1364,09"
Ayam Telur Asin,"395,46","1999,71","98,76","47,17","320,07","323,14","84,26","7,26","1358,34","57,29","373,8","1658,21","1364,01","477,44","12,61","3,85","16,13","165,55","96,3","1,96","2,74","15,56","7,13","2,19","386,48","1112,73","2,62","766,56","536,66","534,34","37,28","11,73","42,19","-0,44","1249,27","4,3","6,66","264,08","5,35","15,16","16,41","9,09","1365,01"
Yakitori Ayam,"249,86",1629,"62,77","23,13","117,87","341,41","79,1","118,43",885,"60,32",561,1019,"896,6","253,758","12,03","2,612","41,466","96,8","68,1","0,731","1,827","29,231","4,781","4,765",146,192,"0,37","141,921","103,463",16,595,"50,162","6,186",0,"36,844","30,31","0,1",5,"131,6","6,284","3,878","10,476",70
Yakitori Ayam,"249,34","1629,58","63,08","23,01","117,45","342,37","78,81","119,0","884,52","61,3","560,22","1018,15","896,72","252,88","12,09","2,05","41,88","97,18","69,01","1,72","2,01","29,98","3,8","3,78","145,51","192,26","0,86","141,55","104,41","15,94","595,13","49,3","6,29","0,21","37,24","29,67","-0,71","4,64","132,53","6,29","3,16","11,27","70,85"
Yakitori Ayam,"250,03","1628,44","62,57","23,94","118,14","341,9","78,32","118,59","884,51","59,37","561,32","1018,08","897,31","253,65","12,56","1,99","42,4","96,15","68,3","1,47","1,38","29,98","4,72","4,65","146,17","191,38","0,57","141,4","103,78","15,33","595,89","49,57","6,81","-0,53","37,53","30,72","0,95","5,73","131,15","6,68","3,46","9,72","70,36"
Yakitori Ayam,"249,19","1628,25","62,5","22,68","117,52","340,89","78,99","119,29","884,32","60,76","561,54","1019,16","895,91","254,06","11,72","2,5","41,99","96,1","68,78","1,32","2,47","30,19","5,42","5,1","145,41","191,15","1,23","140,95","103,47","15,87","595,44","50,14","6,89","-0,44","35,86","31,23","-0,87","5,33","131,52","6,46","3,91","11,36","70,55"
Yakitori Ayam,"249,95","1629,52","63,69","23,47","117,24","342,04","78,38","118,22","884,48","61,26","560,7","1019,0","897,05","252,82","12,79","3,4","40,64","96,61","68,65","0,07","1,44","30,08","4,33","4,42","146,38","192,78","0,02","142,09","102,46","15,97","594,76","50,42","6,85","-0,85","36,31","30,49","-0,7","5,35","131,8","5,44","4,59","10,76","70,07"
Yakitori Ayam,"250,39","1629,98","63,03","22,5","117,5","341,75","79,09","119,28","885,45","60,72","561,43","1019,69","895,61","253,17","11,72","3,19","41,97","97,65","67,75","-0,01","1,93","29,35","3,98","4,4","145,3","191,79","0,5","141,81","104,29","15,47","594,18","49,67","7,13","-0,62","37,81","30,34","0,2","5,88","131,95","5,38","3,82","10,46","69,24"
Yakitori Ayam,"249,24","1628,11","62,65","23,98","118,48","341,72","79,02","118,0","884,77","59,84","561,54","1019,81","896,55","254,33","11,17","2,49","42,37","97,02","68,09","1,39","2,81","29,89","4,36","5,18","145,49","192,7","1,25","141,84","103,95","15,75","594,09","50,58","5,29","-0,98","36,29","31,24","-0,62","5,39","131,6","6,93","3,29","10,67","70,61"
Yakitori Ayam,"250,33","1629,05","62,81","23,01","118,2","340,8","78,51","118,53","884,6","60,27","561,16","1019,02","897,17","254,54","11,97","2,8","41,01","96,01","67,4","0,43","1,58","28,43","3,98","4,93","145,18","192,94","-0,15","142,63","103,41","15,05","595,52","50,51","5,84","0,5","36,6","29,67","-0,38","5,99","132,24","6,98","3,87","9,64","69,81"
Yakitori Ayam,"250,78","1628,77","62,05","23,19","117,02","340,94","79,72","117,83","884,87","60,8","561,7","1019,9","896,57","254,52","12,39","1,85","41,1","97,35","67,17","0,95","1,45","30,08","4,83","5,43","146,77","191,53","-0,15","142,62","102,81","16,89","595,85","51,1","5,64","-0,51","36,85","31,28","0,0","4,01","131,83","5,32","4,58","11,11","70,37"
Yakitori Ayam,"250,6","1629,02","62,81","23,03","117,89","341,26","78,29","118,73","884,45","60,96","560,39","1018,59","896,08","252,8","12,1","2,28","41,55","97,43","67,92","0,14","1,29","28,86","4,72","5,2","145,18","191,21","-0,07","142,71","104,44","16,71","594,24","49,47","5,78","-0,87","37,4","29,83","0,31","4,72","132,4","5,58","4,22","11,16","69,61"
Koloke Ayam,"1039,19",2530,"85,94","16,24","115,34","538,34","57,1","151,86",814,"30,98",467,1483,3367,"1334,758","10,4","2,719","10,972","134,5",375,"2,107","1,997","24,417","5,15","5,047",358,218,"0,46","2423,706",968,16,"186,477","1306,285",47,"13,062","1523,71","4,49","0,1",5,"44,8","3,037","3,921","6,311",70
Koloke Ayam,"1039,14","2530,36","85,49","16,81","115,91","538,76","57,57","151,02","813,82","30,17","466,27","1483,71","3367,57","1335,04","9,85","2,7","11,31","134,32","375,4","2,72","2,36","25,32","6,03","4,52","358,48","217,1","0,24","2423,06","968,51","15,39","186,89","1305,67","46,28","12,69","1523,07","4,86","-0,56","4,9","45,0","2,8","3,74","6,59","69,49"
Koloke Ayam,"1038,32","2529,4","85,5","16,74","115,55","538,78","56,41","151,92","814,85","30,31","466,91","1483,65","3366,76","1334,19","11,01","1,83","10,19","134,11","374,98","1,49","2,15","23,73","4,87","4,57","357,39","217,55","-0,04","2422,82","968,54","16,9","185,79","1306,19","47,24","13,54","1523,47","5,3","0,91","4,65","45,74","2,55","4,46","6,88","69,4"
Koloke Ayam,"1039,74","2529,86","86,48","16,27","114,39","539,13","57,89","151,11","814,89","30,07","466,93","1484,0","3367,85","1335,61","10,67","2,24","10,43","135,21","375,24","2,53","2,12","25,28","5,99","5,43","358,74","218,22","0,28","2423,48","968,09","16,62","186,84","1306,12","46,5","12,61","1523,89","3,9","0,18","4,36","43,83","3,65","2,97","6,78","69,44"
Koloke Ayam,"1039,47","2529,07","86,33","16,41","114,54","538,35","57,55","151,5","813,33","30,43","467,38","1483,97","3366,71","1334,93","11,12","2,35","10,51","134,12","374,56","1,87","1,93","23,86","4,75","4,97","358,82","217,49","1,21","2423,97","967,42","16,06","186,58","1306,14","46,52","13,17","1523,96","3,94","0,15","5,43","44,77","2,29","3,54","6,37","70,03"
Koloke Ayam,"1039,09","2530,2","86,38","17,19","116,31","538,12","57,76","152,28","813,82","31,4","466,05","1483,02","3367,43","1334,88","9,74","3,68","11,22","135,5","375,95","2,75","1,43","24,97","5,23","5,61","358,8","217,56","1,14","2424,57","967,19","15,01","187,35","1305,79","46,48","13,26","1523,22","5,28","-0,58","4,42","44,83","2,39","4,13","7,14","69,26"
Koloke Ayam,"1039,05","2529,42","85,66","15,65","114,83","537,73","56,85","152,21","814,46","30,07","466,75","1482,21","3366,13","1334,3","10,89","3,53","11,55","133,55","374,4","2,86","1,98","25,23","5,4","5,02","357,26","218,1","-0,18","2423,66","967,05","16,89","187,23","1307,08","46,44","12,71","1522,87","5,33","0,62","4,89","44,38","3,04","4,36","5,37","69,39"
Koloke Ayam,"1040,05","2529,56","85,4","15,58","115,92","537,36","56,74","152,04","813,51","31,12","466,51","1482,88","3366,91","1333,88","9,47","2,93","11,35","135,35","374,9","1,89","1,45","23,99","6,08","4,25","358,24","218,41","1,14","2424,18","968,38","16,95","186,15","1306,33","47,94","12,73","1522,88","4,56","-0,17","4,52","44,48","3,16","4,27","5,7","69,14"
Koloke Ayam,"1039,74","2530,66","86,63","15,32","114,88","539,29","57,03","151,93","813,64","30,37","466,5","1482,16","3367,27","1334,51","10,96","3,05","10,86","134,4","375,21","1,92","1,03","24,59","4,81","5,52","358,92","217,6","1,08","2423,35","968,17","16,86","186,93","1306,55","46,67","12,92","1523,91","4,17","-0,85","4,13","44,75","2,58","3,82","6,45","69,59"
Koloke Ayam,"1039,87","2529,93","85,53","15,41","115,49","537,63","57,17","151,47","813,93","31,23","467,43","1484,0","3367,08","1334,01","9,79","3,45","11,33","134,17","375,85","2,15","1,77","24,08","5,55","4,7","357,22","218,17","0,2","2423,51","967,83","15,23","186,45","1306,57","46,53","13,29","1524,28","3,96","0,15","4,91","45,3","3,48","4,74","6,66","69,34"
Sate Lilit,"317,97",2793,"70,73","155,62","121,57","334,8","54,1","55,43",1385,"88,15",797,1287,"2862,044","587,758","14,59","2,263","79,651","205,3","170,5","0,66","1,28","37,63","2,469","6,345",408,"172,3","2,35","650,185",360,22,0,29,0,0,24,"16,74",2,82,"11,7","87,663","41,275","15,607",47
Sate Lilit,"318,17","2793,35","69,78","155,92","121,63","334,12","54,33","55,79","1385,59","87,24","797,6","1287,18","2862,63","587,69","13,6","1,53","80,6","205,5","171,46","1,05","0,79","38,0","2,37","7,33","407,18","171,61","1,75","649,64","360,16","21,92","0,17","29,92","-0,33","0,31","23,95","17,28","3,0","82,13","10,97","87,33","41,89","15,05","46,79"
Sate Lilit,"318,01","2792,5","70,31","155,82","122,19","334,99","53,33","55,94","1384,08","89,02","796,97","1287,02","2861,65","587,06","15,35","2,05","79,58","205,53","170,53","1,39","0,73","37,52","1,61","7,02","408,88","172,98","3,32","649,97","359,35","21,34","0,82","28,44","0,77","-0,44","24,67","17,26","2,11","81,19","12,11","87,87","42,19","15,79","46,9"
