name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Es Kelapa Muda,234.98,393.87,4.28,33.48,1.53,26.81,9.45,11.9,27.03,1.73,44.46,125.89,624.7,47.42,1.18,0.86,1.35,9.68,52.06,0.56,0.78,1.43,0.84,0.15,46.3,17.72,0.63,5.32,0.88,-0.34,-0.6,1.97,3.97,-0.71,15.59,1.29,-0.21,0.46,-0.2,30.46,2.06,-0.28,0.34
Es Kelapa Muda,234.02,393.02,3.19,34.52,0.95,25.39,10.12,11.78,27.88,1.8,43.81,126.31,624.12,46.95,1.01,0.69,1.29,10.66,51.73,0.49,-0.15,-0.2,1.11,0.16,45.18,16.08,-0.71,6.83,0.19,-0.83,0.03,1.65,4.01,-0.96,15.93,0.48,0.64,-0.45,-0.3,29.67,2.13,0.64,0.2
Es Kelapa Muda,234.02,394.76,3.17,33.52,2.33,25.47,8.43,12.66,26.84,2.92,44.68,126.84,623.26,46.85,1.6,0.44,0.94,10.19,51.13,-0.29,0.91,0.99,0.27,0.61,45.18,16.67,-0.65,6.57,0.99,0.94,0.24,0.53,4.86,0.02,14.54,0.02,0.18,-0.28,0.76,29.85,2.27,-0.18,-0.91
Es Kelapa Muda,234.83,394.36,4.49,32.89,2.39,27.29,8.75,13.38,27.82,2.77,44.88,126.46,623.01,46.79,1.78,-0.03,1.41,10.33,51.02,-0.83,-0.12,1.62,0.71,0.93,46.22,16.21,-0.08,6.54,0.56,-0.33,-0.55,1.52,3.85,-0.72,14.99,1.37,0.5,-0.56,0.63,30.47,0.6,1.0,-0.16
Es Kelapa Muda,233.77,394.0,4.12,33.97,2.22,26.7,9.78,13.22,26.34,3.26,43.56,125.71,623.55,46.28,0.32,0.96,1.84,9.88,52.57,0.38,0.74,0.52,-0.33,-0.23,45.01,17.81,-0.33,5.6,-0.19,-0.48,0.5,1.05,4.83,-0.51,15.33,0.84,-0.31,-0.19,0.38,29.22,2.4,0.28,0.86
Es Kelapa Muda,234.85,394.9,4.15,34.02,0.91,26.16,10.26,12.59,26.58,2.28,43.1,126.65,623.75,47.3,1.81,1.25,2.4,10.48,51.04,0.92,-0.64,0.69,1.37,0.06,46.72,17.37,0.06,5.1,-0.47,0.26,-0.46,1.4,3.3,-0.55,14.11,0.92,0.97,-0.78,0.41,29.42,1.35,0.48,0.01
Es Kelapa Muda,234.38,394.11,4.74,34.52,1.25,25.75,8.34,13.24,26.18,3.18,43.4,126.18,623.52,46.81,1.97,0.71,2.2,9.22,52.79,-0.32,-0.67,0.23,0.6,0.39,45.31,16.41,0.44,6.81,-0.37,0.41,0.84,1.23,4.78,-0.0,14.61,1.13,-0.16,-0.39,-0.24,28.81,0.6,0.45,0.41
Es Kelapa Muda,233.79,393.63,4.88,34.61,1.1,27.04,9.1,12.33,27.27,2.03,43.3,125.01,623.79,46.25,0.52,0.47,2.12,11.19,52.87,0.44,0.8,1.35,-0.1,-0.73,45.36,17.94,0.37,6.61,-0.61,0.25,0.72,1.1,4.31,0.21,14.79,1.12,0.06,-0.54,-0.73,29.69,1.19,0.49,-0.38
Es Kelapa Muda,233.37,393.85,3.55,34.06,1.49,26.31,8.38,13.39,27.85,3.02,44.22,125.05,623.1,47.48,1.1,-0.15,1.75,10.42,52.02,0.83,0.2,1.56,0.87,1.1,45.43,17.68,-0.51,5.73,-0.29,0.02,0.75,0.73,3.45,-0.74,14.83,0.67,-0.91,0.23,0.43,30.18,0.69,0.26,-0.49
Es Kelapa Muda,233.57,393.46,4.78,32.77,2.12,25.89,8.35,13.45,26.74,3.02,44.12,126.93,624.8,47.48,0.74,0.27,1.42,9.77,51.63,-0.4,0.64,-0.04,1.04,-0.84,45.75,16.63,-0.81,6.5,0.75,-0.87,0.64,1.36,3.7,0.2,14.21,1.1,0.13,-0.75,-0.02,30.45,1.1,0.89,0.1
Es Kelapa Muda,234.68,393.63,4.41,33.7,0.71,26.35,10.0,13.0,27.14,1.64,43.26,126.14,623.88,47.61,1.23,0.15,0.74,10.31,51.77,-0.04,1.03,1.26,0.0,0.12,45.98,17.19,0.85,6.38,0.55,-0.98,0.64,1.33,4.45,-0.61,14.89,1.01,-0.65,-0.27,0.64,29.49,0.49,-0.12,-0.09
Es Kelapa Muda,234.7,393.33,4.18,33.16,2.52,26.13,8.44,12.83,28.0,2.65,43.27,125.79,624.98,46.4,1.12,1.32,1.41,10.3,51.22,1.05,0.27,0.44,-0.56,0.15,45.71,17.9,0.1,5.78,0.54,-0.02,-0.97,0.89,3.78,-0.86,14.53,-0.14,0.83,0.31,1.01,29.63,1.04,0.02,0.15
Es Kelapa Muda,233.59,393.96,4.34,34.57,0.8,25.54,8.36,13.14,27.87,2.58,44.32,126.37,624.39,47.87,0.93,-0.1,1.46,9.95,51.75,-0.51,-0.42,1.11,-0.03,-0.28,46.13,16.51,0.13,6.81,0.99,0.62,-0.92,0.92,4.4,0.91,15.47,-0.25,0.81,0.58,0.73,29.85,0.88,0.31,-0.22
Es Kelapa Muda,234.99,394.21,4.04,33.4,0.89,25.88,8.93,11.71,26.07,2.95,44.47,125.35,624.35,46.21,0.18,0.6,2.65,9.76,51.95,0.27,-0.87,0.22,-0.19,0.47,46.39,17.48,-0.45,6.78,0.65,0.82,0.9,0.02,3.43,-0.6,14.94,0.68,-0.73,-0.75,-0.09,29.54,2.21,-0.6,-0.45
Es Kelapa Muda,234.21,393.03,4.75,34.56,2.23,27.2,9.93,12.2,26.14,1.68,44.93,125.58,624.52,47.41,2.09,-0.31,1.81,9.98,52.13,-0.22,0.33,0.84,-0.21,-0.78,46.42,17.45,-0.1,5.05,0.76,0.24,0.62,0.55,3.59,-0.58,15.13,-0.25,-0.23,-0.73,0.71,30.39,1.68,0.88,0.24
Es Kelapa Muda,234.1,393.23,4.09,32.92,1.17,26.39,9.46,13.43,26.62,2.97,43.43,126.17,624.78,46.45,0.83,1.1,1.61,10.7,52.29,0.69,0.99,-0.1,1.09,0.51,46.87,17.56,-0.28,5.58,0.62,0.7,-0.64,0.4,4.0,-0.75,14.62,1.32,0.56,-0.02,0.53,29.97,0.62,0.79,-0.78
Es Kelapa Muda,234.92,394.73,4.58,34.62,0.7,27.01,9.0,13.64,27.42,1.69,43.41,125.33,623.41,47.26,0.85,-0.36,1.54,10.01,51.38,0.06,0.93,1.27,0.96,0.76,45.2,17.85,-0.97,5.18,-0.24,-0.09,0.46,0.83,4.0,-0.15,14.36,1.29,0.8,0.53,0.82,29.06,0.99,0.03,-0.25
Es Kelapa Muda,234.85,394.94,3.61,33.97,0.74,26.84,9.87,12.49,27.72,3.23,43.71,125.33,624.98,47.86,0.42,-0.37,1.04,9.62,51.38,0.71,-0.86,1.42,0.75,0.86,46.6,16.95,0.51,6.13,-0.28,0.97,0.7,0.33,4.52,0.47,14.64,1.38,-0.81,-0.89,1.03,30.13,1.4,0.41,-0.5
Es Kelapa Muda,234.88,393.78,3.51,34.66,1.03,25.56,8.32,12.09,26.2,1.85,43.5,125.71,624.4,46.73,0.59,0.79,1.09,9.27,51.64,0.06,-0.45,-0.24,0.33,0.23,45.54,16.5,0.32,6.97,-0.56,0.34,-0.22,0.03,3.35,0.89,14.64,0.29,-0.7,-0.84,0.54,30.33,2.07,0.64,-0.9
Es Kelapa Muda,234.05,394.64,3.09,34.42,1.85,26.06,9.85,12.89,27.64,3.08,43.29,125.52,624.44,46.54,1.86,0.37,0.74,10.29,51.48,-0.36,0.2,1.01,1.12,1.01,46.59,16.09,0.94,6.3,0.88,-0.2,-0.78,0.53,4.37,0.34,15.65,1.09,0.47,0.51,-0.62,29.43,0.45,0.47,0.92
Es Kelapa Muda,233.43,394.15,4.72,34.05,1.5,25.85,8.73,13.39,27.96,1.83,44.61,126.22,623.85,47.42,1.36,0.25,1.89,10.77,51.82,-0.03,0.09,0.39,0.01,-0.3,46.91,16.12,-0.55,6.22,-0.65,-0.13,-0.91,0.45,3.11,-0.11,14.62,0.4,-0.24,-0.15,0.62,30.67,1.89,1.11,-0.01
Es Kelapa Muda,234.8,393.88,3.06,33.28,1.4,26.07,9.6,13.38,27.8,2.61,44.43,125.96,623.2,47.25,0.46,1.04,2.24,9.81,51.18,0.94,0.29,1.19,0.28,0.06,46.0,17.36,0.6,5.59,0.43,0.83,-0.6,1.87,4.09,0.24,14.43,0.58,-0.88,0.47,1.04,28.82,2.01,-0.38,-0.78
Es Kelapa Muda,234.82,393.29,3.51,33.28,1.53,26.04,8.43,12.59,27.99,3.26,44.63,125.17,624.86,47.24,0.25,1.05,2.16,10.34,51.72,0.18,0.7,0.24,0.6,0.59,46.08,17.41,-0.2,5.3,0.5,0.69,-0.0,1.35,4.17,0.28,14.01,1.15,0.03,-0.43,0.16,29.94,2.26,1.31,0.52
Es Kelapa Muda,235.19,393.86,4.22,33.07,1.32,25.54,9.35,12.88,27.51,3.16,44.02,126.5,623.09,46.59,0.47,-0.03,1.92,10.18,51.59,-0.37,0.87,-0.08,0.11,0.46,46.57,17.84,-0.26,5.43,-0.51,0.79,0.91,0.28,4.81,0.48,14.42,0.83,0.33,0.95,0.22,29.72,0.53,1.15,-0.08
Es Kelapa Muda,234.0,393.56,3.76,34.38,2.65,26.33,8.32,13.52,26.2,3.26,43.76,126.0,623.04,47.17,1.01,0.31,2.55,10.5,51.9,0.79,-0.86,1.12,-0.32,0.4,45.61,17.89,0.45,6.11,-0.36,0.98,-0.1,0.68,4.04,-0.64,15.09,0.77,-0.84,-0.09,0.09,30.43,1.4,0.38,0.04
Es Kelapa Muda,234.18,394.3,3.41,34.7,1.61,25.44,10.01,12.22,26.38,2.08,43.91,125.97,624.69,47.61,1.33,0.68,2.6,10.41,51.97,-0.12,-0.0,0.07,-0.22,0.42,45.63,17.87,-0.82,5.33,-0.13,-0.58,-0.25,0.96,3.29,0.74,15.84,-0.02,0.83,0.98,1.08,29.56,2.25,0.12,-0.96
Es Kelapa Muda,234.39,393.07,3.87,34.01,0.88,26.67,10.05,12.63,27.87,1.77,44.08,125.46,624.05,46.98,1.88,0.09,0.9,10.76,52.29,0.98,-0.58,0.87,-0.06,-0.43,46.17,17.65,0.07,6.93,-1.0,-0.99,0.67,1.01,3.22,0.31,14.71,-0.06,-0.98,-0.89,-0.69,29.83,2.42,-0.51,-1.0
Es Kelapa Muda,233.41,394.57,4.14,34.12,2.67,25.82,9.41,12.64,26.91,1.57,44.31,126.8,624.92,46.25,1.55,-0.01,2.62,9.43,52.49,-0.2,0.96,-0.18,0.09,0.52,46.25,16.34,-0.95,5.26,-0.83,0.63,0.99,0.49,3.57,-0.33,15.48,0.44,-0.85,-0.31,-0.04,29.14,2.01,-0.14,-0.54
Es Kelapa Muda,233.5,394.37,3.38,34.52,1.24,26.77,9.99,12.97,26.17,1.95,44.91,125.9,623.8,47.56,1.51,-0.2,1.9,10.98,50.94,-0.78,-0.28,0.17,-0.44,-0.35,46.56,16.01,-0.41,5.02,0.65,0.59,0.83,1.76,3.31,-0.36,15.69,0.08,0.84,0.0,-0.51,29.9,0.88,-0.03,0.07
Es Kelapa Muda,235.24,393.69,3.01,33.81,1.83,27.2,9.58,12.87,26.94,2.48,43.87,125.16,623.01,47.38,1.33,0.49,1.61,11.02,52.28,0.51,-0.51,0.27,0.69,-0.11,46.59,16.7,0.77,6.93,-0.68,0.12,0.65,0.6,4.44,0.78,14.95,1.16,-0.29,0.14,-0.63,28.98,0.62,1.17,-0.69
Es Kelapa Muda,234.6,394.76,4.62,33.77,1.77,26.88,8.8,12.21,27.81,2.71,44.1,126.27,624.29,46.6,1.76,1.34,1.08,10.28,52.44,0.99,1.0,-0.28,0.16,-0.42,46.95,17.03,-0.42,6.42,0.41,0.49,-0.79,0.08,4.78,0.52,14.79,1.24,-0.05,-0.5,-0.33,28.97,0.65,1.2,-0.6
Es Kelapa Muda,233.34,393.7,4.49,33.42,1.39,26.81,8.56,12.68,27.55,2.41,44.2,126.81,624.52,47.84,2.04,0.14,2.36,10.11,51.28,1.07,-0.39,0.28,-0.11,-0.9,46.95,16.23,-0.66,5.3,-0.25,-0.35,-0.54,0.7,4.78,0.43,14.2,1.04,-0.23,0.54,0.29,30.57,0.98,0.04,0.02
Es Kelapa Muda,233.69,394.43,2.94,33.34,1.59,25.86,8.84,13.03,27.24,1.64,44.04,125.02,624.5,46.66,1.75,0.92,2.48,11.02,50.94,0.79,-0.81,0.67,-0.34,0.37,46.15,17.52,0.1,6.17,0.65,0.49,-0.59,0.23,4.51,-0.14,15.92,0.47,0.46,-0.23,0.0,29.15,1.4,-0.05,0.11
Es Kelapa Muda,235.3,394.7,3.78,33.4,1.09,26.18,9.43,11.97,26.81,3.43,44.39,126.49,624.08,47.53,1.82,1.14,2.3,9.62,51.64,-0.66,-0.02,0.54,0.64,0.06,46.24,16.29,-0.53,6.87,0.15,0.36,-0.44,1.76,3.24,-0.98,14.81,-0.29,-0.91,0.48,-0.05,30.01,0.44,-0.22,-0.14
Es Kelapa Muda,233.53,393.82,4.18,33.14,2.43,26.05,9.56,13.25,27.89,2.74,44.69,125.72,623.02,46.7,1.43,-0.19,2.01,11.16,51.49,-0.38,0.77,1.4,0.07,-0.57,46.8,16.06,-0.77,6.25,0.53,-0.79,0.36,0.44,4.81,0.9,14.85,0.41,0.5,-0.25,-0.66,30.32,1.72,0.62,-0.18
Es Kelapa Muda,235.27,393.86,4.55,33.66,1.89,26.72,9.86,12.98,26.53,2.89,43.44,125.4,623.66,46.16,0.42,-0.25,1.33,10.71,51.72,1.11,0.42,0.23,-0.4,0.31,46.0,17.17,-0.94,5.51,0.98,0.29,0.04,1.31,4.18,-0.13,15.43,0.91,-0.83,0.25,0.63,29.13,1.85,1.16,0.83
Es Kelapa Muda,234.71,394.17,3.04,33.37,2.54,25.71,9.54,12.61,26.19,1.81,44.25,126.47,623.0,47.76,0.79,-0.49,2.29,10.97,52.45,0.25,0.29,1.49,0.81,0.55,46.3,16.56,0.15,6.26,0.62,-0.2,-0.98,0.39,4.73,-0.14,15.29,-0.6,-0.32,-1.0,0.04,28.98,1.04,0.52,-0.8
Es Kelapa Muda,235.1,394.92,4.83,33.97,2.43,27.36,10.29,11.71,26.21,2.2,44.01,126.5,623.27,46.71,0.65,1.34,0.79,10.81,51.2,-0.43,-0.76,0.03,-0.51,-0.75,45.84,16.01,0.1,5.65,-0.34,-0.69,-0.96,0.34,4.59,-0.22,14.47,-0.11,-0.14,0.34,0.24,28.93,2.4,0.79,-0.83
Es Kelapa Muda,234.42,393.95,4.32,33.76,2.36,27.23,9.72,13.34,26.32,1.97,44.06,125.58,624.23,47.4,0.21,0.75,0.98,11.13,51.04,0.8,0.67,-0.23,0.17,-0.84,45.84,16.45,-0.95,5.04,-0.68,0.84,0.64,0.92,4.33,0.28,15.42,0.23,-0.73,0.72,0.85,30.29,1.31,0.78,-0.57
Es Kelapa Muda,233.98,393.46,4.13,34.2,2.02,27.19,9.43,12.43,26.71,2.11,44.37,125.36,623.44,46.29,0.49,0.13,1.62,9.55,51.4,0.11,0.46,0.55,0.76,-0.24,45.61,17.04,0.68,6.0,-0.01,0.27,-0.04,1.12,4.5,-0.42,15.52,0.11,-0.35,0.03,0.44,29.1,0.77,0.54,-0.07
Es Kelapa Muda,233.41,393.45,4.1,34.24,1.65,27.26,10.07,11.69,26.86,2.04,43.57,125.7,623.83,46.55,1.82,0.61,2.37,9.68,51.67,-0.37,0.39,0.39,1.04,-0.33,46.74,17.72,0.68,5.14,-0.82,-0.72,-0.94,0.27,4.81,-0.6,15.63,1.11,-0.22,-0.22,-0.57,30.29,1.06,-0.01,0.85
Es Kelapa Muda,235.3,393.48,3.6,34.08,1.46,25.62,10.11,11.99,26.79,3.47,43.25,125.52,623.65,47.57,1.68,1.21,1.22,9.7,51.96,0.16,-0.31,0.97,1.24,-0.7,45.32,17.46,-0.23,6.26,-0.9,0.74,0.68,1.93,3.14,0.34,14.2,1.07,-0.7,0.66,1.1,30.37,2.05,-0.26,-0.6
Es Kelapa Muda,234.11,394.3,4.13,33.89,1.87,25.48,9.41,11.72,26.74,3.11,43.26,126.66,623.99,46.82,1.45,0.63,1.1,9.46,51.38,0.46,-0.27,0.45,1.21,0.16,45.49,17.0,-0.43,6.55,-0.89,-0.07,0.78,1.83,4.82,-0.72,15.83,0.89,-0.27,-0.47,-0.32,29.47,2.14,1.14,0.56
Es Kelapa Muda,235.07,393.35,4.11,34.45,1.46,26.19,10.04,13.45,27.29,3.21,44.71,126.85,623.06,47.24,0.96,0.83,0.87,9.76,51.08,0.68,-0.78,0.51,1.28,0.92,46.9,17.89,-0.16,5.47,0.97,-0.88,-0.22,0.7,3.14,0.02,14.55,0.25,0.1,0.01,-0.61,29.1,1.23,0.84,0.39
Es Kelapa Muda,233.98,393.75,3.18,32.96,2.13,27.35,9.66,12.2,27.86,3.13,44.08,125.63,624.72,46.62,1.7,0.71,1.39,9.57,51.24,1.1,0.64,1.45,-0.31,-0.77,45.12,17.58,-0.56,6.26,0.33,-0.99,-0.45,1.2,3.03,-0.91,14.86,0.49,-0.3,-0.53,-0.19,30.64,1.33,1.29,0.16
Es Kelapa Muda,233.95,393.23,3.07,34.22,1.21,26.16,8.83,11.92,27.86,2.71,44.89,126.19,624.87,46.39,1.84,-0.44,0.76,11.1,51.09,0.12,0.27,0.97,1.23,0.95,45.41,16.22,-0.92,5.19,-0.15,0.86,-0.03,1.86,4.68,0.15,14.81,-0.03,0.29,-0.26,0.08,29.62,0.64,0.39,0.96
Es Kelapa Muda,233.52,393.67,3.88,34.26,0.71,26.95,8.95,12.86,26.55,3.49,44.69,126.08,623.06,46.23,0.85,0.72,2.07,9.98,50.91,0.57,-0.73,1.05,0.58,0.52,46.36,17.02,0.26,5.06,0.66,-0.65,-0.4,1.97,4.62,-0.26,14.31,0.39,0.03,-0.27,-0.65,28.93,1.1,0.37,0.87
Es Kelapa Muda,233.77,393.79,4.29,34.23,2.02,25.6,10.1,13.35,27.98,2.01,43.07,125.59,623.0,46.21,0.2,1.16,1.48,11.03,51.36,0.34,0.33,1.52,-0.36,0.8,46.74,16.91,-0.38,6.58,0.52,-0.05,-0.25,1.83,3.31,0.22,15.34,0.29,0.28,-0.66,0.79,30.4,1.88,1.24,0.11
Es Kelapa Muda,235.1,393.3,4.14,34.26,2.69,26.16,9.76,12.14,27.24,1.7,44.09,126.53,624.44,47.27,1.14,-0.13,2.07,10.94,51.13,-0.08,-0.8,-0.23,1.02,1.0,46.47,17.89,-0.04,6.07,0.67,0.68,0.93,1.14,4.02,0.48,14.0,0.08,-0.1,-0.26,-0.52,30.71,1.94,0.09,-0.48
Es Kelapa Muda,233.37,393.64,4.31,33.75,1.75,27.05,8.81,12.25,27.13,2.76,43.57,126.53,624.38,46.95,2.09,-0.2,1.04,9.26,51.49,-0.05,0.92,0.67,-0.02,-0.1,45.29,17.97,-0.95,5.65,-0.46,0.79,0.27,0.05,3.81,-0.1,14.63,0.09,0.31,-0.04,0.78,29.41,1.95,1.37,0.31
Es Kelapa Muda,233.5,393.67,4.62,34.22,1.58,25.86,9.87,11.95,26.36,2.73,44.43,126.83,623.33,46.74,1.33,0.55,1.91,9.56,51.88,0.28,0.24,0.03,0.84,-0.32,45.42,16.12,-0.81,6.74,0.69,0.52,0.02,1.58,4.5,-0.32,15.29,-0.3,0.79,-0.2,0.89,30.24,2.01,0.84,0.17
Es Kelapa Muda,235.07,393.52,3.94,34.73,0.88,26.04,9.84,12.0,27.31,2.09,43.73,126.43,624.2,47.77,0.28,-0.4,0.84,11.12,52.63,0.25,0.94,0.51,0.26,-0.18,45.53,17.24,0.1,5.96,-0.57,0.34,-0.06,1.28,4.88,0.9,15.4,0.69,0.15,0.72,0.18,29.84,0.94,0.87,-0.62
Es Kelapa Muda,234.06,394.67,3.61,32.94,1.0,27.28,9.9,13.16,26.58,2.27,43.37,125.57,624.84,46.45,1.07,0.0,2.64,10.09,51.62,0.73,0.0,-0.02,0.69,0.81,45.64,16.54,0.44,6.2,0.58,-0.46,0.79,0.55,3.72,0.6,14.57,-0.49,-0.69,0.66,0.32,30.14,1.37,-0.39,0.83
Es Kelapa Muda,233.92,394.01,4.2,33.5,1.45,25.96,8.65,12.0,26.4,2.72,44.41,125.79,623.75,46.36,1.43,0.21,2.72,10.08,52.39,1.04,0.8,0.42,0.0,1.0,45.08,16.11,-0.49,5.29,-0.36,0.94,0.35,1.14,3.06,-0.21,14.23,-0.35,-0.21,-0.6,-0.2,29.07,1.66,-0.26,0.28
Es Kelapa Muda,234.22,394.3,4.64,32.94,1.26,26.62,10.28,12.11,26.79,1.57,44.86,126.84,623.36,46.51,1.01,-0.19,1.74,10.6,52.17,0.45,0.63,1.05,0.76,0.16,45.69,17.42,0.34,6.7,-0.09,-0.64,-0.34,1.56,4.42,-0.56,14.38,0.33,-0.05,-0.97,-0.34,29.18,2.17,0.7,-0.63
Es Kelapa Muda,235.09,393.55,4.0,34.02,1.61,27.28,10.02,13.48,26.56,3.43,44.19,126.48,624.93,47.29,1.14,0.81,0.8,10.0,51.85,-0.55,0.01,0.74,-0.46,-0.42,45.93,17.53,-0.83,6.43,0.93,0.38,0.36,0.87,3.58,0.89,15.91,0.39,-0.52,-0.2,-0.45,29.27,1.88,-0.3,0.42
Es Kelapa Muda,234.61,394.45,3.18,33.43,1.19,26.51,9.13,13.21,26.1,2.06,44.16,126.48,624.18,47.09,1.97,1.36,1.74,10.62,51.88,0.24,-0.3,0.55,0.33,0.61,45.76,17.25,0.0,5.55,1.0,-0.14,-0.26,1.73,3.07,0.53,15.29,-0.13,0.57,0.98,0.99,29.55,1.1,0.41,-0.44
Es Kelapa Muda,234.34,394.81,3.91,33.14,0.71,25.61,8.9,11.96,26.1,2.8,43.92,126.45,623.55,47.92,1.84,0.56,2.31,10.49,52.54,0.84,-0.02,0.27,0.21,-0.07,45.33,17.8,-0.08,6.02,-0.21,0.72,-0.35,1.92,4.31,0.07,14.95,0.84,-0.51,-0.61,0.26,29.29,0.44,-0.5,-0.76
Es Kelapa Muda,234.31,394.02,4.69,34.11,1.11,25.88,9.98,13.6,27.62,2.61,43.03,126.65,623.22,46.3,0.46,0.22,1.2,10.37,51.78,0.01,-0.48,1.45,1.22,0.92,45.51,17.35,0.68,5.08,0.43,0.81,-0.59,0.67,4.75,-0.64,15.85,0.16,0.42,-0.12,0.65,30.26,0.84,1.07,0.71
Es Kelapa Muda,234.93,394.83,3.57,34.11,1.93,26.66,8.54,13.65,26.99,1.58,43.07,126.01,623.07,47.07,1.31,0.01,1.84,10.48,51.02,0.16,-0.88,0.94,0.05,0.28,45.86,16.12,0.77,6.61,-0.72,0.35,0.93,0.21,4.83,0.25,14.48,0.39,-0.76,-0.79,-0.55,30.25,1.44,-0.03,0.44
Es Kelapa Muda,233.34,394.34,4.89,33.39,1.11,26.22,9.53,12.93,26.95,2.3,43.69,126.85,624.55,47.9,1.24,1.04,2.26,10.83,50.96,-0.55,-0.01,0.07,1.4,0.66,45.46,16.75,-0.56,5.77,0.39,0.1,0.68,1.76,4.06,0.07,14.68,0.71,-0.03,-0.07,-0.66,30.17,0.87,1.0,0.09
Es Kelapa Muda,235.26,394.7,4.47,33.78,1.65,25.49,9.11,13.27,26.26,3.36,44.25,125.25,624.38,46.37,0.91,-0.28,2.33,10.78,52.29,-0.44,0.64,1.42,1.35,-0.79,46.03,16.15,-0.95,6.28,-0.99,0.18,0.9,1.67,3.04,-0.62,14.42,-0.54,-0.99,0.2,0.38,29.42,1.26,1.15,0.09
Es Kelapa Muda,234.4,393.07,4.2,33.82,0.77,26.91,8.41,11.79,26.64,1.69,44.86,125.23,624.48,46.41,1.33,-0.53,0.75,10.99,52.64,-0.61,0.25,-0.02,0.3,0.64,45.25,16.66,0.42,5.78,-0.47,-0.12,-0.17,0.41,3.52,-0.74,14.16,-0.06,0.5,-0.09,-0.11,30.52,1.12,0.7,0.23
Es Kelapa Muda,234.65,394.93,3.8,34.1,0.78,26.19,9.14,12.73,27.14,1.6,43.04,126.15,624.16,47.11,0.89,1.37,1.97,9.5,51.44,-0.32,0.07,1.37,-0.5,-0.69,45.52,16.91,-0.34,6.2,-0.73,-0.43,0.26,0.88,4.82,0.21,15.74,0.1,-0.67,-0.27,0.28,28.98,0.84,-0.29,-0.46
Es Kelapa Muda,234.03,394.03,3.42,33.87,1.97,27.09,8.91,12.52,27.62,3.32,44.48,125.43,623.27,46.01,0.78,0.74,2.29,9.47,52.68,0.11,-0.1,0.72,-0.14,0.47,45.05,17.2,0.58,6.07,0.29,0.86,-0.91,0.49,4.24,-0.14,14.73,1.0,0.31,-0.32,-0.36,30.37,1.48,-0.33,-0.45
Es Kelapa Muda,233.73,394.11,3.31,33.63,1.35,25.55,8.37,13.14,26.67,2.66,44.69,126.76,624.45,46.79,1.7,-0.01,2.51,9.26,52.86,0.92,0.47,-0.27,0.66,0.72,46.22,17.78,0.77,5.44,0.17,-0.89,-0.83,0.44,4.8,0.86,14.13,-0.2,-0.83,-0.87,-0.38,30.28,2.15,0.46,0.73
Es Kelapa Muda,234.04,394.4,3.53,33.99,1.26,25.56,9.06,13.39,27.24,2.04,43.57,125.21,623.18,47.88,1.71,1.26,1.45,10.73,51.9,0.76,-0.35,-0.06,0.62,0.53,45.47,16.98,0.54,6.82,0.99,-0.58,1.0,1.98,3.33,0.55,14.26,-0.02,0.15,-0.53,-0.46,30.27,1.28,0.77,0.42
Es Kelapa Muda,235.3,393.33,3.41,34.42,1.1,26.2,8.78,12.03,27.39,3.07,43.75,126.66,623.1,46.54,1.48,-0.33,0.74,10.26,51.07,-0.62,-0.19,0.82,1.19,0.42,45.03,17.85,-0.61,6.48,-0.66,-0.77,-0.44,1.38,4.58,0.48,15.83,-0.08,-0.21,0.93,0.8,29.84,0.59,0.25,-0.12
Es Kelapa Muda,235.08,393.35,4.17,32.92,2.25,25.69,9.82,13.24,27.69,3.09,44.93,125.16,624.99,47.86,1.15,1.27,1.9,9.29,52.85,0.63,0.36,0.57,-0.49,1.02,45.44,16.67,0.26,5.22,-0.63,0.77,0.47,1.03,4.26,0.21,14.14,0.36,0.79,-0.34,1.17,30.55,2.21,0.03,0.12
Es Kelapa Muda,234.52,393.36,3.91,33.46,1.69,26.16,10.2,13.29,27.03,2.36,43.92,127.0,624.3,47.82,1.05,-0.4,1.87,10.12,51.4,-0.45,0.9,-0.05,-0.14,0.67,45.85,16.41,0.66,6.57,-0.99,0.51,0.51,0.61,4.71,-0.17,14.95,-0.61,0.28,-0.15,-0.43,29.8,2.35,0.76,-0.14
Es Kelapa Muda,234.16,394.82,4.48,33.83,2.2,26.84,9.01,12.17,27.32,2.64,43.31,125.54,624.91,47.93,1.21,1.3,0.92,11.12,51.83,1.01,0.01,1.06,0.85,-0.09,45.7,16.44,0.38,5.59,0.88,-0.74,0.77,1.57,3.86,-0.71,15.76,0.75,0.4,-0.32,0.25,30.05,0.59,0.85,-0.76
