name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Salad Sayur,484.89,2352.7,20.31,181.38,108.87,199.76,30.13,88.69,735.49,14.98,245.64,432.54,1181.31,577.97,3.87,1.82,14.76,23.4,251.14,0.03,1.18,2.98,2.65,2.89,144.75,56.43,-0.99,881.55,208.12,-0.38,19.25,498.38,43.47,19.68,486.7,27.37,-0.01,-0.16,359.77,26.45,92.75,58.15,-0.56
Salad Sayur,485.71,2352.13,20.99,182.9,107.99,197.85,31.05,88.77,735.91,14.34,245.86,431.97,1180.63,579.08,4.23,2.19,15.53,22.66,252.4,1.39,0.8,3.19,3.31,2.84,144.08,55.61,-0.48,881.0,209.62,0.72,20.1,497.45,42.39,20.36,487.18,26.78,0.13,0.07,360.5,26.67,92.34,56.63,0.6
Salad Sayur,485.21,2353.22,19.83,181.92,108.79,198.09,29.89,88.0,735.06,15.87,244.33,431.78,1180.53,577.79,2.81,1.74,15.81,23.31,251.2,0.49,-0.26,3.93,2.86,1.1,145.53,56.17,-0.41,880.44,210.0,-0.49,19.41,497.35,42.01,20.28,487.93,28.01,-0.44,0.46,360.98,25.22,91.08,56.99,-0.22
Salad Sayur,485.5,2353.86,21.26,183.08,107.46,199.35,30.78,88.84,736.94,15.06,245.63,431.4,1180.62,579.7,3.71,1.9,15.01,22.67,252.58,0.77,0.39,2.42,3.51,1.44,144.35,56.97,0.17,881.74,208.02,-0.32,19.9,498.31,42.22,20.37,488.0,27.21,-0.55,0.18,359.41,26.23,92.01,57.56,-0.46
Salad Sayur,484.72,2352.83,20.31,183.17,108.0,199.1,30.7,87.12,736.92,14.36,244.12,431.39,1180.13,579.72,4.41,1.79,15.6,23.27,252.18,0.01,-0.11,4.16,2.5,1.03,145.97,57.28,-0.25,881.88,208.73,-0.08,19.49,497.78,42.2,20.34,487.24,27.05,-0.57,0.69,359.42,26.21,90.83,57.8,-0.76
Salad Sayur,485.47,2353.58,19.57,183.05,108.83,198.98,31.41,87.52,736.26,15.66,245.8,431.92,1179.46,578.32,3.48,1.19,14.13,23.03,252.43,1.3,1.32,4.16,2.19,2.68,144.22,56.1,0.12,880.53,209.76,0.36,20.3,498.15,42.38,19.87,487.99,27.79,-0.77,-0.73,361.19,25.84,91.78,57.36,0.43
Salad Sayur,485.79,2352.67,20.88,182.84,107.35,199.77,30.49,88.73,736.24,15.67,244.58,432.47,1179.86,579.69,3.94,1.44,14.96,23.47,251.15,0.49,1.44,3.64,3.38,1.93,144.2,56.06,-0.74,880.88,209.78,0.2,19.6,497.06,42.02,20.93,488.06,28.65,-0.34,0.85,360.0,26.9,91.44,57.53,-0.18
Salad Sayur,484.9,2353.72,19.58,182.98,108.97,199.78,31.47,89.03,736.94,15.06,245.67,431.11,1179.39,579.42,3.1,1.1,15.34,22.66,252.97,0.2,-0.46,2.91,2.24,1.21,145.18,55.37,-0.82,882.06,209.38,0.13,20.09,498.19,42.46,19.07,487.02,28.32,0.55,0.7,360.5,26.57,92.57,57.92,-0.25
Salad Sayur,485.86,2352.47,20.31,182.1,107.46,198.05,31.2,88.35,735.42,15.88,245.45,431.59,1180.61,578.72,4.22,1.04,15.4,21.99,252.87,1.29,0.03,2.75,3.47,2.64,145.97,55.62,-0.69,881.66,209.32,0.6,20.66,498.2,42.49,19.97,488.09,28.14,0.89,0.22,360.19,25.3,91.83,56.8,0.07
Salad Sayur,485.23,2352.87,20.96,183.13,107.98,198.13,30.73,88.96,736.47,14.91,244.53,432.58,1179.47,579.05,4.18,1.36,14.11,22.61,251.55,1.4,1.15,3.17,2.43,2.82,144.06,55.35,-0.75,881.31,208.44,0.06,20.33,498.92,42.41,20.96,487.26,28.34,0.88,-0.48,359.72,26.63,92.67,58.36,0.23
Salad Sayur,485.98,2352.22,20.52,182.59,107.36,199.27,31.06,88.19,735.45,14.42,245.2,431.63,1180.62,578.12,2.65,0.96,15.54,21.97,251.54,1.45,1.32,3.46,3.59,1.25,144.16,56.88,0.93,880.86,209.11,-0.15,20.18,497.0,43.85,19.39,487.23,27.96,-0.63,-0.65,360.08,27.05,90.95,57.24,0.91
Salad Sayur,485.52,2352.56,19.75,181.24,108.0,199.56,31.27,87.38,735.55,14.42,244.66,432.11,1181.1,578.84,2.56,1.78,14.23,23.22,252.69,1.27,0.53,4.03,3.22,1.72,145.59,55.46,0.04,881.03,208.85,-0.33,19.68,498.87,43.23,20.9,487.99,26.78,0.92,-0.86,361.11,25.81,91.82,56.8,0.75
Salad Sayur,484.61,2353.0,20.48,181.41,108.84,198.96,30.98,87.73,736.03,15.02,245.05,431.49,1179.49,578.33,3.37,2.13,15.16,22.77,251.53,0.53,0.48,3.25,3.38,1.15,144.11,55.46,-0.67,881.6,208.81,-0.84,20.81,498.76,43.73,20.07,486.99,27.22,-0.63,-0.24,360.42,25.45,92.55,56.77,0.25
Salad Sayur,485.76,2352.67,20.68,182.23,107.25,198.59,31.22,88.88,735.67,14.58,245.58,432.64,1180.4,578.07,2.59,2.82,14.76,21.73,251.31,-0.05,-0.3,2.48,1.89,0.99,145.66,56.34,-0.87,880.84,208.64,-0.37,19.13,497.85,43.27,19.36,487.45,27.65,0.77,-0.31,360.66,26.8,91.95,57.61,-0.33
Salad Sayur,486.2,2352.84,20.42,181.96,107.36,199.82,31.5,87.24,736.42,14.07,245.56,432.69,1180.06,579.48,3.32,0.99,15.99,23.34,251.35,-0.45,0.73,3.53,2.56,2.86,144.51,56.22,-0.09,882.17,209.6,-0.58,20.93,498.36,42.28,19.13,487.93,28.46,-0.85,1.0,360.65,25.88,92.32,56.65,-0.68
Salad Sayur,485.7,2353.68,19.47,183.15,107.86,197.85,30.82,88.37,736.06,15.67,245.34,432.62,1179.87,578.9,2.63,1.67,15.13,22.2,252.48,1.07,0.27,3.39,2.71,0.98,144.27,56.3,0.3,881.04,209.57,-0.9,20.65,498.34,42.9,19.84,486.93,27.3,0.25,-0.85,360.08,26.81,91.0,56.64,-0.05
Salad Sayur,484.56,2352.0,20.4,181.64,107.39,197.87,31.25,87.76,736.5,14.26,244.62,432.24,1180.6,579.67,3.73,2.65,15.01,23.29,252.07,1.17,1.49,3.64,2.61,2.81,145.26,56.75,0.79,881.4,209.96,-0.72,20.34,498.46,43.25,19.33,486.52,27.13,0.68,0.28,360.87,26.0,91.15,57.66,-0.02
Salad Sayur,485.89,2353.93,19.63,181.73,108.1,198.35,30.73,88.04,735.72,14.33,244.95,431.93,1180.16,579.48,4.24,2.18,15.83,23.69,252.55,-0.13,-0.01,3.52,3.72,2.47,144.87,56.05,-0.85,880.61,208.81,0.48,20.55,498.65,42.5,19.55,487.47,27.91,-0.69,-0.82,359.9,27.12,91.49,57.01,-0.04
Salad Sayur,484.52,2352.55,21.01,182.7,108.38,199.4,30.89,87.15,735.51,14.05,244.98,431.17,1180.38,579.07,3.29,2.0,15.68,22.43,252.44,0.4,1.32,4.05,3.03,2.86,145.14,56.02,0.22,881.72,208.47,-0.35,20.51,497.03,42.78,20.12,487.88,28.58,-0.83,0.91,359.95,26.68,92.07,57.14,-0.33
Salad Sayur,484.76,2353.6,19.96,181.94,108.26,198.3,30.61,88.0,735.37,14.74,245.43,432.77,1181.0,578.45,3.54,2.62,15.33,22.26,251.71,-0.17,0.34,2.79,1.86,1.63,145.54,55.73,-0.12,881.15,209.93,-0.03,20.98,497.03,42.52,19.33,486.57,27.76,0.87,-0.95,359.56,26.04,92.23,56.95,0.21
Salad Sayur,484.88,2352.07,20.61,181.59,108.29,198.87,31.08,88.9,735.4,15.16,244.38,432.97,1180.21,578.9,2.58,2.5,15.73,21.76,252.83,1.42,0.83,3.34,1.92,2.54,144.4,55.37,-0.29,882.2,209.9,-0.89,19.24,497.05,43.47,19.35,486.76,26.72,-0.44,-0.83,360.42,25.81,90.85,58.11,0.75
Salad Sayur,484.52,2352.15,19.9,181.23,108.87,199.66,30.76,87.78,735.55,15.18,244.94,432.38,1179.92,577.87,4.3,1.58,14.51,22.94,251.73,1.28,-0.02,3.62,3.28,2.77,145.82,56.27,0.8,881.15,209.31,-0.26,19.06,498.38,43.86,19.71,487.52,27.39,-0.42,-0.12,359.59,26.61,92.73,58.39,0.48
Salad Sayur,485.13,2352.27,20.42,182.71,107.24,198.02,30.68,88.83,735.05,14.34,245.63,431.52,1179.8,579.76,3.94,2.31,15.5,22.4,252.75,-0.39,1.31,2.73,3.16,0.99,145.44,55.38,0.61,880.47,208.59,-0.43,19.05,498.21,42.9,20.22,486.96,28.51,0.25,-0.94,360.68,25.35,92.64,57.28,-0.16
Salad Sayur,484.89,2353.97,20.51,181.25,107.97,199.43,30.83,87.48,736.9,14.68,245.62,432.2,1180.64,578.65,3.42,1.31,15.02,22.29,251.69,-0.36,0.36,2.7,2.92,0.92,145.5,55.36,-0.52,881.93,209.57,-0.04,20.16,497.92,43.47,19.54,487.37,27.23,-0.3,0.55,360.87,27.06,91.69,57.79,0.03
Salad Sayur,485.58,2352.77,21.33,182.58,107.95,198.39,30.81,87.6,736.93,15.43,244.65,432.12,1179.62,578.96,3.79,2.42,14.46,21.77,251.78,1.09,1.38,3.94,2.77,1.18,144.72,56.41,-0.79,880.72,209.58,0.49,19.76,498.83,43.31,19.69,487.68,28.09,-0.19,0.3,361.34,25.31,92.33,57.32,-0.47
Salad Sayur,484.4,2353.56,19.54,181.73,108.23,198.14,31.07,87.28,736.56,14.69,245.16,431.07,1179.96,579.39,4.24,1.6,14.71,23.15,252.07,1.41,1.01,3.67,3.54,1.83,144.21,56.96,-0.75,881.01,208.21,-0.92,20.92,498.6,42.83,20.86,486.33,27.0,-0.87,0.64,360.42,26.79,92.56,57.96,0.2
Salad Sayur,485.41,2352.49,20.02,182.88,108.63,199.43,30.13,88.86,735.66,15.07,244.67,431.79,1179.48,577.77,2.71,1.32,15.8,21.76,251.47,-0.42,-0.19,3.18,2.88,2.45,145.53,56.25,0.17,880.43,209.09,1.0,20.88,497.99,42.31,20.51,487.63,28.12,0.13,0.44,360.27,26.26,92.41,57.54,-0.04
Salad Sayur,484.71,2353.06,20.47,181.41,108.9,198.64,30.32,87.25,736.14,15.16,244.84,431.22,1179.64,577.85,3.66,2.0,15.71,22.14,252.07,-0.39,0.3,3.31,3.56,1.69,145.97,55.45,-0.52,881.53,209.39,-0.35,19.22,497.55,43.51,20.27,486.31,28.35,-0.2,-0.59,359.6,25.31,92.36,57.7,0.79
Salad Sayur,485.54,2353.39,19.99,181.49,107.27,198.46,31.33,88.88,735.13,15.19,245.52,432.78,1181.25,579.62,2.44,1.8,14.08,22.62,251.32,0.53,0.66,2.59,2.48,0.96,144.29,56.39,-0.01,880.33,209.68,-0.18,20.62,497.21,42.65,19.46,487.91,27.47,0.19,-0.5,359.64,26.81,92.41,58.07,-0.87
Salad Sayur,484.92,2353.76,19.81,182.91,107.48,197.89,31.49,87.72,735.07,14.15,244.43,431.56,1181.08,579.74,4.36,1.95,15.44,23.16,251.5,1.08,1.08,4.15,3.66,1.17,144.23,56.17,-0.8,880.97,209.3,0.2,19.81,497.52,42.76,19.46,487.63,26.82,0.04,-0.78,360.62,25.63,91.01,58.4,0.52
Salad Sayur,485.0,2353.19,19.65,182.02,107.51,198.38,30.19,87.38,736.96,15.91,244.19,432.7,1180.91,579.51,3.05,2.85,15.86,22.46,253.08,-0.46,-0.24,2.75,3.25,2.58,144.81,55.98,0.28,881.23,209.59,-0.14,19.83,497.88,43.41,19.32,486.93,26.73,-0.58,0.87,361.29,26.49,92.48,58.35,0.2
Salad Sayur,484.25,2352.23,20.81,181.28,108.68,199.01,29.91,87.46,735.39,15.59,244.26,431.91,1181.25,579.17,3.59,1.19,15.96,22.22,252.5,1.23,0.95,2.84,2.41,0.96,145.7,56.37,-0.7,881.61,208.92,0.37,19.85,497.14,42.88,19.29,487.81,27.79,0.3,0.04,359.82,26.14,92.57,56.73,-0.6
Salad Sayur,485.14,2353.53,20.35,181.82,107.22,198.87,31.36,88.74,735.93,14.52,245.3,431.34,1180.94,578.11,3.55,2.29,15.13,23.01,252.45,1.37,-0.15,3.48,3.64,2.49,145.87,56.25,-0.35,880.91,208.06,-0.52,19.5,497.59,42.9,20.46,487.78,27.3,0.6,-0.78,359.4,25.65,91.24,57.76,0.73
Salad Sayur,484.7,2353.63,20.17,181.86,108.33,199.7,30.49,87.89,735.32,15.88,244.4,431.97,1180.36,577.81,4.09,1.16,15.23,23.42,252.69,1.23,0.84,2.46,3.43,1.01,144.76,56.49,-0.67,880.95,208.78,0.7,20.92,497.04,42.24,19.04,487.47,28.47,-0.88,-0.47,361.02,27.12,91.85,57.97,0.58
Salad Sayur,486.04,2353.26,20.5,181.58,108.92,199.81,31.57,88.31,735.97,14.73,244.59,432.15,1179.54,577.98,4.07,1.8,14.97,23.3,252.83,1.15,-0.19,2.71,3.69,2.84,144.53,56.65,-0.99,881.77,209.35,0.44,19.4,497.76,43.9,19.23,487.58,27.0,0.23,-0.03,359.85,26.1,92.37,57.02,-0.56
Salad Sayur,485.13,2352.91,21.11,182.08,108.42,199.71,30.19,87.63,736.29,14.67,244.13,432.94,1179.77,578.84,2.56,2.12,14.01,23.2,251.11,0.94,0.69,4.13,2.02,2.65,145.17,56.35,0.75,880.6,208.52,-0.12,19.98,497.95,42.7,19.79,487.8,28.36,-0.34,0.02,359.77,25.35,92.15,57.31,-0.22
Salad Sayur,485.64,2352.62,19.89,182.09,107.75,198.17,29.73,88.49,736.61,14.65,244.07,431.22,1180.09,579.47,4.33,1.92,14.44,23.67,252.88,0.97,-0.31,2.51,2.23,2.25,144.18,57.21,0.72,881.86,209.95,-0.38,19.37,498.3,43.12,20.72,487.92,28.31,-0.59,-0.31,360.02,26.03,90.79,58.0,0.95
Salad Sayur,484.53,2353.79,19.73,182.08,108.99,198.41,31.49,88.79,736.05,14.64,245.12,432.29,1180.76,577.95,3.31,2.44,14.17,22.87,251.18,1.33,0.56,4.04,2.96,1.25,145.5,55.94,-0.7,881.34,208.6,0.84,20.83,497.38,42.93,19.66,487.27,28.07,0.12,0.29,359.93,25.83,92.02,57.75,0.81
Salad Sayur,485.83,2353.0,20.46,181.43,107.55,198.58,31.17,88.07,735.01,15.58,244.49,431.45,1179.93,578.72,3.7,2.23,14.04,22.15,251.41,1.38,-0.42,3.86,3.61,2.15,144.7,56.12,0.37,880.42,208.69,-0.09,20.33,497.79,43.07,19.77,487.21,26.71,0.58,-0.17,360.22,26.77,92.15,57.85,0.15
Salad Sayur,484.79,2353.54,20.85,181.81,108.83,198.3,30.58,87.32,735.6,15.06,245.42,431.83,1179.62,579.53,4.38,1.33,14.78,23.42,252.17,0.22,-0.33,2.77,2.23,2.32,144.97,57.15,-0.43,881.52,209.76,0.64,19.5,497.93,43.97,19.78,488.01,28.19,-0.78,0.34,359.49,26.96,92.61,57.04,0.16
Salad Sayur,485.17,2352.24,19.72,183.16,108.86,198.84,31.41,87.21,735.48,15.94,245.67,431.68,1180.89,578.68,2.76,1.43,14.77,22.06,251.65,0.81,-0.42,2.97,3.44,1.28,145.0,55.45,0.05,880.58,208.17,0.81,20.49,497.82,43.17,20.04,487.57,28.19,0.33,-0.46,361.35,26.22,91.34,56.64,-0.31
Salad Sayur,485.95,2352.53,20.49,181.66,108.63,198.77,30.61,88.33,736.22,14.39,244.71,431.8,1179.43,578.01,3.08,1.84,15.31,22.49,251.56,0.64,-0.3,2.61,3.26,1.45,144.59,57.23,0.35,881.07,209.06,0.68,19.96,498.24,43.13,20.12,486.29,27.16,0.05,0.32,360.32,26.01,91.06,58.29,-0.48
Salad Sayur,485.17,2353.58,20.87,181.97,107.48,197.89,31.12,87.79,736.34,15.17,244.92,432.13,1179.5,578.73,3.87,1.12,14.13,21.85,253.08,0.73,1.44,2.55,2.91,1.66,144.58,55.56,0.15,881.0,208.05,0.48,19.68,497.1,43.14,19.69,487.66,27.37,-0.3,1.0,360.1,26.69,92.0,56.52,-0.41
Salad Sayur,485.52,2352.34,20.07,181.29,107.21,198.72,31.4,88.8,736.5,15.41,244.92,431.28,1180.64,579.28,2.58,2.74,14.74,23.63,251.56,-0.26,0.57,2.85,1.87,2.29,145.86,55.7,0.63,881.01,209.72,0.8,20.33,497.14,42.8,20.25,486.52,28.52,0.39,-0.49,359.93,26.05,91.83,57.86,-0.49
Salad Sayur,486.11,2352.13,21.1,182.06,107.12,199.47,31.27,88.44,735.86,14.8,245.92,432.77,1179.62,578.49,2.91,1.81,14.12,23.53,251.3,1.06,0.5,3.82,3.45,2.65,145.51,56.61,-0.53,881.55,208.49,0.64,19.2,498.48,42.78,20.82,486.26,27.77,0.82,-0.95,359.47,26.59,91.77,58.02,-0.43
Salad Sayur,484.94,2352.3,20.61,181.55,108.52,197.9,29.8,87.32,735.69,15.08,245.46,431.37,1180.12,579.52,2.88,1.97,15.63,23.08,252.13,0.59,-0.11,3.06,2.82,0.9,145.42,55.74,0.58,880.94,209.15,-0.78,19.72,497.1,43.42,19.12,486.97,26.79,0.39,0.22,361.29,25.57,92.26,58.1,-0.58
Salad Sayur,485.32,2353.67,20.95,182.69,108.54,199.33,30.14,87.18,735.9,15.88,245.62,432.67,1180.39,578.32,3.38,1.18,14.95,22.31,252.51,-0.06,1.48,2.64,3.05,2.65,145.3,55.57,-0.33,881.27,208.66,-0.52,20.87,497.27,42.09,20.45,487.84,27.53,0.72,-0.64,360.78,26.22,92.07,56.92,0.2
Salad Sayur,485.44,2352.13,20.83,181.24,107.83,198.84,31.46,88.42,735.95,15.24,244.61,431.03,1180.8,578.29,4.3,2.91,14.36,23.7,252.0,-0.2,1.44,3.65,3.5,2.47,145.16,56.45,0.29,881.95,209.54,0.23,20.55,498.87,42.53,19.14,486.43,28.05,0.07,0.07,359.82,26.22,92.33,57.1,0.24
Salad Sayur,484.59,2353.12,20.53,183.18,108.07,198.26,29.8,88.82,736.99,15.92,245.42,431.48,1179.64,578.48,3.26,1.09,14.57,22.67,252.33,-0.2,1.33,2.98,2.19,1.48,144.35,57.29,0.29,881.76,210.0,-0.53,20.59,497.69,42.02,19.17,487.84,28.43,0.87,-0.53,360.87,26.27,92.35,57.18,-0.95
Salad Sayur,485.03,2352.48,20.46,182.74,107.24,198.54,30.39,88.31,736.57,14.44,245.08,432.92,1179.41,579.47,2.71,1.83,15.79,22.46,251.31,0.07,-0.08,2.79,1.77,0.98,144.97,55.47,0.92,881.67,209.06,0.27,20.36,498.39,42.25,20.22,487.1,28.6,0.99,0.47,359.65,25.26,92.71,57.99,-0.08
Salad Sayur,485.47,2353.35,20.2,182.0,108.16,198.94,29.72,87.26,736.87,15.68,244.98,431.27,1179.93,578.93,3.88,1.09,15.03,22.25,252.89,0.4,0.19,3.74,3.14,1.31,145.24,57.03,-0.42,882.27,209.1,0.75,19.89,498.51,43.06,20.54,488.07,28.18,-0.65,0.1,361.32,26.78,92.16,56.87,0.18
Salad Sayur,484.29,2353.63,21.22,182.12,108.37,198.31,30.65,87.13,735.82,15.01,245.09,432.76,1180.4,579.01,2.99,1.99,15.18,22.09,252.94,-0.48,1.51,2.48,2.75,2.78,145.87,56.41,0.92,881.6,208.0,0.92,19.52,497.88,43.46,20.07,487.57,27.85,-0.95,-0.03,361.15,25.29,92.48,57.83,0.79
Salad Sayur,485.41,2352.04,21.38,182.18,108.15,198.03,30.16,87.83,736.41,14.87,244.75,432.21,1179.46,578.33,2.94,1.27,14.0,23.51,252.94,0.22,-0.48,3.8,3.48,1.4,144.58,56.27,-0.52,881.59,209.83,0.5,20.91,498.2,43.54,19.39,486.58,27.55,-0.33,-0.14,360.89,26.36,92.2,57.99,-0.87
Salad Sayur,485.36,2352.89,21.4,182.66,109.0,198.68,30.76,87.46,735.25,15.05,245.88,432.16,1179.89,579.0,4.01,2.18,14.29,22.36,251.85,0.58,0.8,3.02,2.59,2.8,145.23,56.35,0.29,882.18,209.57,-0.01,19.62,497.77,42.15,20.04,487.64,27.67,0.96,0.57,359.7,25.88,91.01,57.64,0.67
Salad Sayur,484.68,2352.42,21.23,182.5,108.29,198.98,30.08,87.18,735.14,14.85,244.98,432.28,1180.66,578.32,2.58,1.67,15.14,21.75,252.83,0.26,0.25,3.47,3.14,1.55,145.45,56.21,-0.07,880.52,208.31,0.26,20.54,497.42,43.59,20.64,488.15,28.24,0.07,0.76,360.25,26.49,91.63,57.98,-0.08
Salad Sayur,484.37,2353.52,21.02,182.17,107.73,198.83,31.25,88.09,735.87,14.77,244.87,432.11,1180.65,579.12,4.32,1.89,15.97,22.02,251.12,0.81,0.95,3.38,3.22,1.87,144.19,56.44,0.62,881.76,209.17,-0.88,20.82,497.46,43.44,19.01,487.05,27.59,-0.55,0.04,360.01,25.23,91.26,58.11,-0.57
Salad Sayur,485.83,2353.29,21.25,182.52,107.1,199.26,30.78,87.2,735.83,15.15,244.43,431.81,1179.99,578.98,3.07,1.74,14.79,22.84,251.98,-0.08,-0.04,4.15,2.14,2.61,145.84,55.76,-0.48,880.7,209.56,-0.74,19.66,498.31,43.51,19.41,486.44,27.14,0.76,0.22,359.76,26.03,92.09,57.51,0.38
Salad Sayur,486.02,2352.5,19.56,181.83,108.32,199.78,30.42,87.87,735.04,15.56,245.53,431.73,1179.52,578.04,2.56,1.96,15.64,22.56,252.11,-0.22,1.01,3.77,3.5,2.73,144.72,56.07,0.86,882.06,208.27,0.46,20.47,498.69,43.11,20.37,486.54,27.3,0.17,0.93,359.5,25.42,92.7,58.34,0.61
Salad Sayur,485.24,2353.11,20.74,181.83,108.06,199.35,31.48,89.06,736.72,15.63,244.29,431.23,1180.06,579.51,4.14,1.19,14.4,23.29,252.11,0.21,-0.11,2.66,2.01,0.99,145.09,56.48,0.77,880.88,208.29,0.2,20.76,498.86,42.32,20.58,487.21,27.76,-0.89,-0.95,360.83,25.3,91.89,57.51,0.56
Salad Sayur,485.62,2353.72,20.1,182.34,108.31,198.99,29.93,87.37,735.22,14.08,245.35,431.99,1180.76,578.14,4.28,1.21,14.17,21.93,251.37,-0.49,0.71,3.56,2.44,2.64,145.81,55.45,-0.45,881.69,208.12,-0.13,19.25,498.73,43.31,20.63,487.34,26.9,0.61,-0.77,360.15,26.25,92.32,56.56,-0.91
Salad Sayur,486.05,2353.86,20.38,182.05,108.25,199.66,29.89,87.31,736.87,15.59,244.88,431.79,1180.84,578.62,3.59,1.94,14.84,22.36,251.13,0.73,-0.3,4.18,1.85,2.74,144.66,56.17,-0.07,882.0,209.43,-0.5,19.69,497.79,43.42,20.14,487.52,27.78,0.56,0.33,360.71,25.82,91.32,57.38,0.04
Salad Sayur,485.4,2352.1,20.09,182.87,108.8,198.44,30.25,89.01,736.71,15.39,244.99,432.01,1181.21,577.96,3.26,2.62,15.29,21.97,252.26,0.27,0.04,3.13,3.16,2.3,145.6,57.03,0.72,880.88,208.43,0.63,19.49,498.12,43.37,19.31,486.54,28.22,-0.72,0.83,359.63,26.17,91.81,57.92,0.58
Salad Sayur,485.46,2353.73,20.87,181.41,108.59,198.04,29.84,87.36,735.91,14.1,244.82,431.62,1179.84,578.6,4.16,1.21,14.38,23.14,251.96,0.35,-0.18,2.98,3.28,1.94,145.26,57.08,0.84,881.76,209.46,0.76,20.18,498.46,42.63,19.14,487.01,27.51,0.1,0.82,360.38,26.97,91.18,57.58,-0.78
Salad Sayur,484.63,2353.0,19.57,182.8,108.13,198.44,30.37,88.6,735.41,15.65,245.25,431.88,1181.15,578.25,2.68,1.63,14.18,23.64,252.9,0.18,0.2,4.07,2.77,1.01,144.51,57.16,0.35,880.69,209.16,-0.51,20.56,498.22,42.73,19.28,486.66,27.93,0.41,-0.11,359.45,26.97,91.94,56.76,0.89
Salad Sayur,484.96,2352.78,19.47,181.65,107.87,198.33,29.73,88.01,736.65,15.34,244.64,431.48,1180.94,577.81,4.39,2.83,15.9,22.12,251.48,1.32,0.56,2.66,3.2,1.02,145.4,56.22,-0.48,881.59,209.87,0.65,20.28,498.47,42.75,19.32,487.76,28.22,-0.52,-0.54,360.27,25.44,91.01,56.79,0.32
Salad Sayur,484.77,2353.29,21.23,183.1,107.91,198.98,29.77,87.18,735.19,14.77,244.21,431.58,1181.3,577.85,3.13,2.26,15.17,22.98,251.49,1.35,-0.03,4.15,3.4,2.72,145.29,56.91,0.53,881.23,209.08,-0.06,20.29,498.17,42.67,20.77,487.52,28.63,0.82,0.45,360.99,25.74,90.9,58.06,0.83
Salad Sayur,484.75,2353.39,21.32,182.8,108.8,198.05,30.96,88.34,736.02,15.85,244.1,432.38,1180.21,578.94,4.38,1.44,14.23,23.45,251.36,0.14,-0.42,4.33,2.38,2.36,144.61,55.57,0.69,882.16,209.89,0.42,19.31,498.15,42.3,19.07,487.25,27.75,-0.17,0.29,359.74,25.17,91.05,56.6,-0.19
Salad Sayur,484.35,2353.58,19.69,181.52,108.38,198.61,31.69,88.29,736.93,15.92,244.82,432.42,1180.81,578.97,3.06,2.06,14.74,23.37,252.06,0.02,1.09,3.37,3.69,2.46,145.7,57.03,0.6,881.22,209.21,-0.66,20.72,498.84,42.09,19.59,486.76,27.21,-0.04,0.45,360.88,25.9,91.13,57.54,-0.64
Salad Sayur,485.99,2352.79,21.3,181.78,108.99,197.9,30.82,87.83,735.13,15.24,245.07,431.13,1181.07,578.44,2.71,1.56,14.64,21.83,251.98,-0.46,-0.14,2.42,2.39,1.22,145.45,56.42,0.94,881.28,209.6,0.72,20.83,498.52,43.2,19.42,486.76,28.1,0.93,0.02,360.63,25.93,91.64,57.99,-0.56
Salad Sayur,485.41,2353.27,21.09,182.28,107.43,199.67,31.51,88.14,736.89,13.98,244.48,431.34,1180.71,579.12,3.3,2.33,15.61,22.31,251.83,-0.2,0.29,4.04,2.91,1.23,145.98,56.95,0.05,881.94,210.0,-0.2,20.83,498.62,42.09,19.76,486.76,28.39,-0.94,-0.11,360.98,26.25,92.26,56.62,0.83
Salad Sayur,484.36,2352.52,21.17,182.26,108.85,198.62,29.79,87.8,736.36,15.74,244.24,432.89,1179.93,579.64,3.1,2.25,15.91,22.77,252.11,0.46,-0.14,2.48,2.47,2.29,144.57,56.82,0.14,882.01,208.72,0.24,19.04,497.32,43.24,19.24,487.27,28.03,0.13,0.77,359.55,25.21,91.19,58.13,-0.56
Salad Sayur,484.37,2352.81,20.92,181.84,108.91,199.28,31.51,88.84,736.74,15.11,245.3,432.96,1179.82,577.92,3.22,1.91,14.87,21.74,251.89,0.88,-0.3,2.81,3.07,2.32,145.67,55.41,0.2,880.62,208.83,0.92,19.55,498.19,42.67,20.62,486.25,26.71,0.92,0.57,360.77,26.5,92.35,57.58,-0.14
Salad Sayur,484.93,2352.54,19.54,181.44,107.95,199.65,30.73,88.21,735.6,14.35,244.25,432.4,1181.15,579.06,3.38,2.53,15.76,22.21,252.05,0.66,0.3,2.63,2.68,1.14,144.1,57.12,0.0,881.27,208.58,-0.67,19.19,497.96,42.22,19.16,486.78,27.37,-0.01,-0.35,361.03,26.74,92.11,57.56,0.2
