name,Air,Energi,Protein,Lemak,Abu,Karbohidrat,Serat Total,Gula Total,Kalsium (Ca),Besi (Fe),Magnesium (Mg),Fosfor (P),Kalium (K),Natrium (Na),Seng (Zn),Tembaga (Cu),Mangan (Mn),Selenium (Se),Vitamin C,Tiamina (B1),Riboflavin (B2),Niasin,Pantotenat (B5),Vitamin B6,Folat Total (B9),Kolina,Vitamin B12,Vitamin A IU,Vitamin A RAE,Retinol,a-karoten,b-karoten,b-kriptosantin,Likopen,Zeaksantin + Lutein,Vitamin E,Vitamin D,Vitamin D IU,Vitamin K,Lemak Jenuh,Lemak Tunggal,Lemak Ganda,Kolesterol
Jus Alpukat,9.68,365.08,2.23,-0.69,0.32,89.05,-0.01,80.53,-0.83,0.76,-0.3,0.16,3.29,-0.37,0.01,-0.72,0.29,0.88,0.29,0.44,0.51,-0.75,0.53,-0.62,-0.05,-0.14,0.08,-0.68,0.91,-0.28,-0.06,-0.34,0.61,0.02,0.7,-0.31,-0.22,0.81,0.62,-1.0,-0.96,0.75,-0.74
Jus Alpukat,9.57,364.01,2.89,0.22,0.85,88.58,0.1,81.2,-0.4,0.8,-0.76,-0.61,4.21,0.56,-0.47,0.11,-0.67,-0.03,-0.46,0.26,-0.35,0.45,0.17,0.64,-0.86,0.21,0.23,-0.26,-0.63,-0.01,-0.68,0.52,-0.24,0.15,-0.03,0.55,0.74,0.22,-0.87,-0.87,0.97,-0.34,0.11
Jus Alpukat,8.2,365.38,2.23,-0.78,0.91,88.38,-0.28,80.43,-0.47,-0.29,0.87,-0.7,3.0,-0.95,0.16,-0.77,0.32,1.2,0.38,0.45,-0.15,0.17,0.73,-0.59,0.52,-0.04,0.15,-0.79,0.11,0.76,0.6,0.19,-0.12,0.91,-0.31,-0.41,0.59,0.8,-0.98,0.93,-0.31,0.05,-0.15
Jus Alpukat,8.76,366.0,1.28,0.46,-0.63,89.63,-0.63,81.64,0.35,-0.15,0.26,0.88,4.73,-0.34,-0.65,-0.71,0.77,1.24,0.75,0.74,-0.31,0.51,0.41,0.58,-0.17,0.19,-0.45,-0.86,0.02,0.49,-0.34,-0.84,0.92,0.16,0.7,-0.18,-0.28,0.27,0.83,-0.19,-0.58,0.79,-0.11
Jus Alpukat,7.76,364.88,1.49,0.83,0.03,88.46,-0.47,81.69,0.35,-0.29,-0.17,0.81,3.09,-0.18,-0.8,0.71,0.57,1.42,0.75,-0.5,0.0,-0.78,0.84,0.4,-0.47,-0.15,0.48,-0.97,-0.52,0.29,-0.9,-0.29,-0.01,-0.78,0.37,-0.67,-0.09,-0.94,0.25,-0.76,0.09,0.42,-0.55
Jus Alpukat,9.55,365.67,3.03,-0.4,0.74,89.26,0.49,80.15,-0.97,-0.54,-0.7,-0.89,4.13,-0.87,0.61,-0.95,0.95,-0.1,0.38,-0.26,-0.84,0.13,0.77,0.97,0.78,-0.67,0.97,-0.83,0.28,-0.1,0.16,-0.31,-0.25,-0.91,0.79,-0.77,0.48,-0.73,-0.58,-0.01,0.68,0.33,0.81
Jus Alpukat,8.55,364.93,1.64,-0.34,-0.64,88.88,0.96,79.73,-0.85,-0.34,0.58,-0.46,4.73,0.75,0.67,-0.82,-0.12,1.34,-0.77,-0.75,-0.64,0.14,-0.91,0.63,-0.71,0.36,-0.9,-0.72,-0.78,0.44,0.46,-0.75,-0.86,0.98,0.58,0.25,0.43,-0.24,0.58,0.72,-0.63,0.45,-0.29
Jus Alpukat,9.74,365.52,1.99,0.44,-0.52,88.79,-0.91,80.58,0.64,0.38,-0.98,0.85,4.36,-0.19,-0.51,0.54,0.46,0.87,0.12,0.99,-0.48,0.14,-0.82,-0.02,-0.86,0.11,0.93,-0.62,0.79,-0.29,-0.68,0.38,-0.71,-0.86,0.39,-0.83,0.35,-0.03,-0.46,-0.6,-0.36,-0.88,0.07
Jus Alpukat,7.9,364.53,1.19,0.7,0.98,89.65,0.74,80.7,-0.82,-0.75,-0.45,0.06,4.1,0.83,0.99,-0.62,0.3,1.08,0.25,0.7,-0.63,-0.74,-0.71,-0.85,-0.86,-0.71,0.95,-0.67,0.25,-0.6,0.11,0.74,0.13,0.71,0.53,0.14,-0.84,-1.0,0.85,-0.67,0.63,0.54,-0.32
Jus Alpukat,9.34,364.65,2.78,0.67,0.08,88.36,0.69,80.3,0.44,-0.24,0.63,-0.26,4.92,-0.33,0.69,0.72,-0.1,0.28,0.12,-0.41,0.83,0.02,0.13,0.17,0.01,0.96,-0.92,0.77,-0.39,0.16,-0.68,-0.24,-0.33,0.56,-0.67,-0.96,-0.21,-0.59,0.5,-0.29,-0.45,0.17,0.12
Jus Alpukat,9.28,364.46,1.61,0.81,-0.36,88.46,0.85,80.32,0.58,-0.53,-0.66,-0.5,4.77,-0.26,-0.3,0.9,0.32,0.71,-0.41,-0.31,-0.64,0.53,0.42,-0.05,0.12,0.14,-0.28,-0.12,-0.36,-0.45,0.77,-0.19,0.71,0.92,-0.27,0.86,-0.36,-0.74,0.01,-0.45,-0.68,0.45,0.95
Jus Alpukat,8.8,365.4,2.99,-0.83,-0.56,89.82,-0.92,81.12,-0.89,-0.91,-0.73,0.9,4.12,0.73,0.97,-0.59,-0.74,-0.17,0.41,-0.51,0.18,-0.42,0.96,-0.77,0.41,-0.26,0.81,0.05,-0.13,-0.69,0.87,0.82,0.93,0.94,0.02,0.75,-0.22,-0.56,0.65,-0.37,-0.33,0.59,-0.62
Jus Alpukat,8.05,364.49,2.94,-0.08,0.76,89.59,0.06,81.64,-0.08,-0.56,0.2,0.3,4.42,0.81,-0.68,0.4,-0.72,0.61,0.89,0.47,-0.75,-0.62,-0.18,-0.55,-0.61,-0.48,0.64,0.76,0.46,0.95,-0.63,-0.81,0.19,0.11,-0.7,0.51,-0.59,0.15,0.79,-0.24,-0.46,0.02,-0.71
Jus Alpukat,9.7,364.11,2.21,-0.32,-0.05,88.14,0.59,80.81,-0.2,-0.31,-0.27,-0.92,4.6,-0.89,-0.8,0.31,0.25,0.35,0.77,0.43,-0.73,0.36,-0.71,-0.51,-0.44,0.32,0.21,0.43,-0.49,0.95,-0.54,0.86,-0.07,-0.41,-0.64,0.71,-0.35,0.71,0.46,-0.81,0.83,-0.09,0.48
Jus Alpukat,8.32,364.97,2.58,0.42,-0.49,88.11,0.23,81.05,0.11,0.03,-0.64,-0.52,3.42,-0.5,-0.9,-0.27,-0.17,1.2,-0.59,-0.46,0.16,0.33,0.42,-0.52,0.19,0.11,0.55,0.45,0.33,0.95,-0.36,1.0,-0.46,0.98,-0.63,-0.17,-0.57,0.96,0.23,0.77,0.16,-0.35,0.57
Jus Alpukat,8.15,365.52,2.55,0.28,0.45,88.34,-0.69,81.68,0.95,-0.44,-0.63,-0.4,4.51,-0.97,0.36,0.67,-0.01,0.93,-0.16,-0.77,0.28,0.72,0.34,0.56,-0.96,-0.78,0.13,-0.15,0.07,-0.52,0.57,0.34,0.08,0.2,-0.09,0.86,0.28,-0.57,0.38,0.6,-0.24,-0.2,0.31
Jus Alpukat,8.46,365.38,1.67,-0.65,0.9,88.08,-0.68,81.46,-0.59,0.94,0.85,1.0,4.95,-0.49,0.06,-0.84,-0.49,0.68,0.12,0.61,-0.82,0.12,0.13,-0.85,0.8,0.35,0.86,-0.06,-0.1,-0.63,0.33,0.15,0.71,0.19,0.59,0.69,-0.82,0.2,-0.88,0.66,-0.6,-0.56,0.95
Jus Alpukat,9.48,365.29,2.84,-0.31,0.8,88.78,-0.06,80.83,-0.8,0.45,-0.71,0.91,3.97,0.43,-0.46,0.89,-0.47,0.06,-0.63,-0.23,-0.48,0.5,-0.06,-0.79,-0.57,0.39,0.02,0.63,0.76,0.02,-0.3,-0.36,-0.54,-0.79,0.56,0.13,-0.23,0.61,-0.77,0.7,-0.82,-0.43,0.4
Jus Alpukat,8.61,365.42,2.89,-0.98,-0.14,89.47,0.16,81.44,0.62,0.94,0.38,0.93,3.06,0.44,-0.56,-0.98,0.27,0.96,-0.16,0.16,-0.39,-0.51,0.16,-0.71,0.39,0.69,0.99,-0.95,0.78,0.05,-0.5,0.83,-0.02,0.02,0.63,0.39,-0.74,-0.17,-0.37,0.32,0.9,0.34,0.33
Jus Alpukat,9.74,365.79,1.68,0.22,0.45,88.23,-0.16,81.0,-0.73,-0.6,0.07,0.8,4.03,0.53,0.1,0.83,-0.12,0.37,0.44,-0.73,0.32,-0.07,-0.88,-0.04,0.84,-0.18,-0.84,0.08,0.15,0.67,-0.3,0.89,0.98,0.54,0.79,0.22,0.07,-0.53,-0.25,-0.31,0.5,0.16,-0.01
Jus Alpukat,8.52,365.55,1.59,-0.79,0.42,89.87,-0.57,80.47,0.98,0.96,0.66,-0.93,4.69,0.31,-0.85,-0.47,-0.94,0.84,-0.42,0.9,0.73,0.92,0.83,0.38,0.97,-0.98,0.84,-0.13,0.34,0.93,-0.19,0.56,-0.95,0.85,-0.54,-0.28,-0.19,0.4,0.12,0.42,-0.93,-0.84,-0.58
Jus Alpukat,8.23,364.98,2.29,0.21,-0.06,89.0,-0.46,80.6,0.29,-0.74,-0.22,-0.71,4.48,0.42,-0.61,0.95,0.76,-0.39,-0.7,-0.57,-0.01,-0.12,-0.82,-0.8,-0.98,0.45,0.16,-0.33,-0.93,0.12,-0.48,0.74,0.85,0.98,-0.02,-0.78,-0.36,0.91,-0.5,0.26,0.53,0.79,-0.24
Jus Alpukat,8.28,365.86,2.09,0.93,-0.11,88.95,0.78,81.68,0.96,-0.32,-0.39,0.25,4.61,-0.34,-0.65,-0.54,-0.29,-0.21,0.53,0.25,0.74,0.4,0.4,0.55,-0.09,-0.93,-0.17,0.49,0.09,0.62,0.29,0.59,0.38,-0.02,-0.53,-0.97,0.19,0.72,0.86,-0.43,-0.84,-0.19,0.04
Jus Alpukat,9.44,365.87,1.78,-0.26,-0.95,88.1,0.8,81.62,-0.81,0.81,0.64,-0.62,4.24,0.05,0.53,-0.33,0.75,0.73,0.77,-0.55,-0.94,-0.87,-0.24,-0.84,0.62,-0.13,-0.22,-0.52,-0.95,0.63,-0.14,-0.4,0.25,-0.6,0.46,1.0,0.87,-0.98,0.35,-0.29,-0.01,-0.15,-0.59
Jus Alpukat,7.87,365.46,2.6,0.53,0.33,88.99,-0.57,81.21,-0.51,0.35,-0.7,0.91,3.62,0.29,0.8,-0.42,0.16,1.12,-0.33,-0.81,0.94,0.12,-0.38,0.57,-0.04,-0.83,0.49,-0.01,-0.12,-0.12,0.57,-0.09,0.68,-0.24,-0.78,0.74,0.54,0.66,0.44,-0.9,-0.17,-0.07,0.82
Jus Alpukat,7.92,364.3,2.52,-0.0,0.97,89.84,-0.65,81.16,-0.19,0.8,-0.29,0.13,4.42,0.77,0.94,0.14,0.05,0.02,0.97,0.04,0.03,0.45,0.59,-0.65,0.9,-0.82,0.7,-0.97,0.7,0.16,-0.66,0.34,-0.44,-0.97,-0.93,-0.34,-0.9,-0.68,-0.68,0.4,0.54,-0.33,-0.6
Jus Alpukat,7.85,364.82,1.45,-0.76,0.66,89.76,-0.04,81.19,0.48,-0.17,-0.99,0.49,4.92,-0.61,0.31,0.15,-0.48,1.33,0.72,0.3,-0.27,-0.16,-0.48,0.26,0.34,-0.66,-0.65,-0.61,-0.53,-0.69,0.24,0.37,0.03,-0.14,0.03,0.93,-0.55,0.02,-0.75,-0.36,-0.66,0.03,-0.98
Jus Alpukat,8.62,365.78,1.72,0.2,0.25,88.29,-0.84,79.72,-0.38,0.0,-0.7,-0.79,3.76,-0.74,0.56,0.61,0.86,0.75,-0.57,0.2,-0.1,0.14,0.14,-0.23,-0.76,-0.48,-0.19,0.83,-0.36,-0.48,0.36,-0.63,0.11,-0.42,0.65,0.28,0.26,-0.44,-0.34,-0.46,-0.2,0.8,0.51
Jus Alpukat,9.0,365.25,1.85,-0.21,0.97,88.5,-0.47,80.98,-0.38,-0.1,0.6,0.74,4.53,-0.81,0.31,-0.74,-0.05,0.27,-0.24,-0.9,-0.21,-0.34,0.32,-0.99,-0.95,-0.12,0.27,-0.9,0.27,0.82,0.59,-0.91,0.49,0.13,0.88,-0.01,0.25,0.02,-0.55,-0.27,-0.31,-0.73,0.46
Jus Alpukat,8.43,365.53,1.74,0.95,-0.35,88.41,-0.29,80.21,-0.52,0.77,0.91,-0.87,3.45,-0.9,0.82,0.77,0.15,0.36,-0.63,0.61,0.28,-0.89,0.96,0.9,-0.89,-0.66,0.41,0.2,0.22,-0.97,-0.28,-0.3,-0.25,-0.04,0.02,0.03,-0.04,-0.99,0.53,-0.15,-0.87,0.42,-0.8
Jus Alpukat,9.17,365.37,2.65,-0.67,-0.07,89.85,-0.97,81.59,-0.35,-0.66,-0.44,0.02,4.48,-0.62,0.12,0.33,-0.77,0.12,0.64,-0.62,0.22,-0.81,-0.38,-0.58,-0.82,-0.99,-0.33,-0.96,-0.26,0.49,0.92,-0.84,-0.64,0.17,0.2,0.77,0.8,-0.97,-0.85,0.69,0.43,0.5,0.43
Jus Alpukat,8.76,365.74,2.84,0.33,-0.79,88.44,0.42,80.43,-0.92,-0.04,0.68,0.75,3.66,-0.47,-0.12,0.29,0.58,-0.21,0.32,0.55,-0.08,0.23,0.86,-0.28,0.89,-0.41,0.5,0.8,-0.5,-0.67,-0.71,0.39,0.04,-0.65,-0.16,-0.12,-0.65,0.28,0.4,-0.38,0.89,-0.12,-0.9
Jus Alpukat,8.57,364.41,1.96,0.31,-0.27,88.9,0.97,81.38,0.27,0.35,-0.27,0.39,3.05,-0.01,-0.66,-0.93,0.06,0.74,0.08,-0.48,-0.87,-0.86,-0.31,-0.32,-0.38,-0.73,-0.6,0.17,-0.29,0.17,0.35,-0.09,-0.4,-0.57,-0.74,0.52,0.72,0.27,0.27,0.1,-0.57,-0.24,-0.09
Jus Alpukat,7.9,365.65,2.05,-0.66,-0.02,89.33,-0.67,81.1,0.53,-0.95,0.94,-0.32,3.08,0.73,0.12,-0.43,0.7,1.23,-0.24,-0.68,-0.8,-0.67,-0.57,-0.67,-0.43,0.8,-0.24,0.55,0.01,-0.02,0.37,-0.51,-0.12,0.47,-0.4,-0.91,-0.36,-0.99,0.14,0.09,-0.15,-0.5,0.04
Jus Alpukat,9.22,364.23,1.96,-0.77,-0.37,89.99,-0.1,79.79,-0.44,0.57,0.52,0.97,4.16,0.67,0.74,-0.56,-0.5,0.58,0.46,0.68,0.77,0.41,-0.99,0.18,0.44,0.71,0.64,0.6,-0.07,-0.08,0.42,0.99,0.41,0.73,-0.05,0.61,0.69,-0.82,0.49,-0.97,0.48,-0.07,0.86
Jus Alpukat,9.7,365.92,2.9,0.13,-0.71,89.75,0.39,81.09,-0.85,-0.28,-0.22,0.64,4.36,-0.57,-0.77,-0.57,-0.89,1.5,-0.04,-0.45,0.94,-0.68,0.89,-0.02,0.15,-0.83,0.43,0.79,0.39,0.65,-0.47,0.6,-0.76,-0.54,0.21,0.4,-0.82,-0.35,0.11,-0.61,-0.27,0.9,0.63
Jus Alpukat,9.51,364.28,1.65,-0.27,-0.38,88.23,0.72,80.86,-0.95,-0.88,0.75,-0.3,4.11,1.0,0.23,0.86,0.46,1.08,0.05,-0.88,0.01,-0.19,-0.98,0.42,-0.37,-0.77,0.57,0.37,0.2,0.82,-0.48,0.11,0.58,0.39,0.86,-0.04,0.08,0.45,-0.97,-0.56,0.62,-0.39,-0.53
Jus Alpukat,8.59,364.18,2.26,0.84,0.95,89.7,0.54,81.07,-0.79,1.02,0.55,-0.52,4.74,0.68,0.85,0.14,0.14,1.26,-0.93,-0.22,-0.3,-0.52,0.28,0.1,0.69,-0.33,-0.82,-0.72,0.56,-0.61,0.26,0.14,-0.56,-0.31,0.02,-0.02,-0.69,0.86,-0.73,-0.03,0.08,-0.17,-0.54
Jus Alpukat,8.48,365.72,1.48,0.35,0.44,88.09,-0.63,80.87,0.45,0.21,0.07,-0.1,3.38,0.85,-0.81,-0.22,-0.57,0.68,-0.79,0.75,0.46,-0.7,-0.36,-0.73,0.21,0.46,-0.87,0.44,0.04,-0.21,0.01,-0.04,0.3,0.31,0.84,-0.58,0.05,-0.04,-0.6,0.49,0.9,-0.16,0.43
Jus Alpukat,8.35,365.85,1.66,-0.57,0.64,88.26,-0.99,81.49,-0.11,0.12,0.25,-0.5,3.67,0.78,0.91,-0.64,-0.85,0.68,0.51,0.57,0.24,0.92,0.73,0.88,0.8,0.27,0.06,-0.62,0.51,0.66,0.56,0.16,-0.73,-0.55,-0.25,0.89,-0.28,-0.84,-0.95,0.34,-0.46,0.33,-0.96
Jus Alpukat,8.2,364.74,1.31,0.43,-0.74,89.5,-0.76,81.47,-0.73,-0.41,0.9,-0.24,4.13,-0.81,0.62,0.83,-0.46,1.33,0.91,-0.29,0.86,0.4,-0.59,0.81,0.11,0.16,0.42,-0.85,-0.81,0.74,0.34,-0.5,-0.49,0.55,0.92,0.44,0.31,-0.15,-0.85,0.3,0.44,0.15,-0.33
Jus Alpukat,9.55,365.53,2.06,-0.26,0.37,89.54,-0.95,80.01,-0.07,0.7,0.54,-0.66,4.42,-0.62,0.65,0.77,-0.28,0.38,-0.73,0.42,-0.61,-0.24,0.1,0.16,0.75,0.95,0.62,0.95,-0.0,-0.33,-0.52,0.07,0.13,-0.68,0.96,-0.24,-0.47,-0.36,0.29,0.99,-0.76,-0.74,-0.17
Jus Alpukat,7.77,364.41,1.96,0.93,-0.08,89.23,0.78,81.08,0.3,-0.87,0.84,-0.67,4.83,0.12,0.65,0.45,0.84,1.17,0.56,-0.83,0.44,-0.17,-0.69,0.94,-0.78,0.67,0.22,-0.57,-0.97,-0.19,-0.29,0.89,-0.74,-0.03,-0.01,0.53,-0.45,-0.13,0.44,0.82,0.32,0.4,0.01
Jus Alpukat,8.59,364.92,2.03,-0.71,-0.42,89.68,0.79,80.16,-0.74,0.89,-0.27,0.59,4.96,0.41,-0.01,-0.92,0.85,1.01,0.73,-0.47,0.73,-0.89,0.89,0.54,0.04,-0.15,-0.19,0.46,-0.51,-0.49,0.69,-0.06,-0.87,-0.79,-0.91,-0.22,-0.87,-0.38,-0.12,-0.92,-0.25,0.81,-0.52
Jus Alpukat,8.68,364.51,1.3,0.83,-0.06,88.79,0.32,80.15,-0.92,0.51,-0.98,0.2,4.83,0.09,0.94,0.7,0.89,0.28,0.54,-0.02,0.47,-0.24,0.34,0.02,0.36,0.48,-0.94,0.45,0.77,-0.19,-0.38,-0.97,-0.71,-0.66,-0.51,-0.08,-0.78,-0.58,-0.1,0.26,0.78,0.51,0.08
Jus Alpukat,9.7,365.31,1.42,-0.37,0.49,89.5,0.88,79.99,0.67,-0.37,-0.02,1.0,4.03,0.48,-0.21,-0.2,-0.55,-0.07,0.4,0.5,-0.34,-0.84,0.32,0.73,-0.33,0.32,-0.94,-0.89,-0.04,-0.81,0.43,-0.41,0.37,0.71,-0.31,0.6,0.72,-0.87,0.66,0.17,0.47,-0.33,0.16
Jus Alpukat,8.56,365.18,1.7,0.49,-0.32,88.97,-0.96,80.79,-0.78,-0.54,-0.17,0.19,4.17,0.81,-0.21,-0.02,0.21,-0.08,0.0,0.81,0.44,-0.66,-0.9,0.8,0.2,-0.93,0.5,0.77,0.98,0.23,0.39,-0.99,0.28,0.11,-0.53,-0.23,0.68,0.61,0.6,-0.83,-0.89,0.73,-0.53
Jus Alpukat,9.66,364.83,3.06,0.87,-0.86,89.61,-0.21,80.86,0.99,-0.09,0.09,-0.6,4.46,-0.84,-0.35,0.77,-0.16,-0.13,-0.81,0.04,-0.48,-0.41,-0.96,0.78,-0.16,-0.18,0.98,-0.61,-0.56,-0.71,0.71,0.2,0.71,-0.41,0.83,0.72,-0.16,-0.43,0.14,-0.77,-0.77,0.44,0.5
Jus Alpukat,8.36,365.02,1.81,0.63,-0.77,88.11,0.91,81.68,0.95,-0.65,-0.7,-0.97,3.8,-0.3,-0.87,0.06,-0.06,-0.28,-0.16,-0.85,0.94,-0.19,0.59,0.19,-0.07,-0.55,-0.28,0.0,-0.05,-0.2,0.87,-0.49,-0.52,0.42,0.13,0.21,0.86,0.84,-0.77,-0.08,-0.01,-0.13,0.77
Jus Alpukat,8.29,364.62,2.64,-0.36,0.72,89.67,0.38,80.94,-0.26,-0.47,-0.94,0.64,4.92,-0.03,-0.33,0.15,-1.0,0.82,-0.82,0.05,0.09,0.34,-0.3,0.01,0.13,-0.3,0.41,0.06,-0.59,0.97,0.1,0.62,0.96,0.1,0.76,-0.57,0.58,0.79,0.79,0.46,-0.36,-0.87,-0.97
Jus Alpukat,8.55,365.16,2.11,-0.2,-0.89,89.84,0.91,80.16,0.15,0.49,-0.69,-0.17,4.79,-0.2,-0.76,-0.85,-0.03,-0.38,-0.51,-0.04,0.02,-0.54,-0.13,0.1,0.99,0.65,-0.06,-0.89,0.76,-0.19,0.5,-0.11,0.27,-0.91,0.72,-0.63,0.83,-0.46,-0.5,-0.39,0.64,-0.68,0.98
Jus Alpukat,9.57,364.68,1.63,-0.91,0.69,89.62,-0.04,80.0,0.7,0.09,-0.03,0.61,4.75,-0.33,-0.0,0.28,0.54,-0.02,0.72,0.61,-0.47,0.79,-0.7,-0.85,0.6,0.51,-0.35,0.9,-0.97,0.6,-0.2,-0.32,0.38,-0.46,0.11,0.48,-0.73,-0.17,-0.39,-0.93,-0.33,0.63,-0.04
Jus Alpukat,9.06,365.59,2.99,0.84,0.84,88.4,0.61,79.97,-0.06,0.37,-0.39,0.55,4.91,-0.26,0.08,0.88,0.24,0.33,0.25,0.9,0.07,0.83,-0.31,0.59,0.49,0.77,-0.11,0.31,-0.43,0.99,0.86,0.75,0.16,0.52,-0.54,-0.96,-0.61,0.76,0.17,0.95,0.67,-0.07,-0.77
Jus Alpukat,7.99,365.8,2.57,0.55,-0.23,89.78,0.44,80.55,0.11,-0.74,0.25,0.34,4.12,0.22,-0.79,0.95,-0.53,0.83,0.23,0.24,0.93,-0.98,-0.32,-0.49,-0.12,0.66,0.82,-0.97,0.66,0.87,0.52,-0.6,-0.51,0.47,0.64,0.71,-0.56,0.4,-0.35,0.52,0.54,0.23,0.9
Jus Alpukat,8.95,364.85,3.08,-0.75,-0.73,89.38,0.25,80.11,0.29,-0.01,-0.46,-0.39,3.97,0.41,0.49,-0.8,0.69,0.29,-0.55,-0.35,-0.14,-0.79,-0.54,-0.66,-0.25,-0.68,0.36,0.21,0.1,0.06,0.37,0.3,-0.63,-0.84,0.97,-0.77,0.46,-0.15,-0.81,0.66,-0.81,-0.89,0.04
Jus Alpukat,8.42,365.64,2.89,-0.33,-0.02,89.74,-0.48,80.12,-0.47,1.01,-0.21,0.88,4.32,0.59,0.57,0.26,-0.67,0.05,-0.96,0.62,0.98,0.43,-0.43,0.97,-0.94,0.54,0.54,0.61,-0.74,0.82,0.36,0.29,-0.37,-0.94,0.46,0.48,-0.27,-0.98,0.13,-0.27,0.98,0.46,0.83
Jus Alpukat,9.3,365.91,2.12,0.08,-0.7,88.38,-0.32,79.85,0.03,0.69,0.89,-0.77,3.79,-0.57,0.96,0.95,-0.66,0.91,-0.11,-0.42,0.58,1.0,-0.9,-0.06,0.62,0.26,-0.81,0.98,0.23,0.92,0.12,-0.7,0.29,0.4,0.71,0.82,-0.6,0.59,0.22,0.3,0.56,-0.99,-0.96
Jus Alpukat,8.54,364.67,2.27,-0.91,0.22,89.38,-0.67,80.35,-0.47,0.36,0.78,0.73,4.63,-0.94,-0.96,0.03,-0.14,-0.32,0.68,0.92,0.45,-0.19,0.08,0.01,0.83,0.11,-0.43,0.75,-0.03,0.09,-0.7,-0.53,0.38,-0.18,0.45,-0.65,-0.22,-0.8,-0.78,-0.9,-0.05,-0.42,0.38
Jus Alpukat,8.78,365.48,1.43,0.95,0.07,90.03,0.87,81.44,0.33,-0.36,0.11,-0.37,3.03,-0.8,0.98,0.06,-0.21,1.46,0.38,-0.81,0.65,-0.02,0.46,-0.38,0.86,0.06,-0.41,-0.52,0.66,-0.33,-0.73,0.43,0.77,-0.88,-0.57,-0.88,-0.29,0.06,-0.5,-0.91,-0.73,0.19,-0.31
Jus Alpukat,8.56,365.85,2.72,0.43,-0.4,89.18,-0.66,80.9,-0.85,-0.67,0.33,0.19,3.71,-0.36,-0.87,0.17,0.28,-0.1,-0.29,-0.06,-0.97,-0.62,0.65,-0.62,0.44,0.85,0.96,0.15,-0.45,-0.14,-0.99,0.93,-0.88,-0.32,-0.93,0.63,-0.32,-0.83,0.68,-0.35,-0.93,-0.67,0.29
Jus Alpukat,8.87,365.82,2.56,-0.34,0.36,89.73,-0.89,80.97,-0.69,0.77,-0.34,-0.17,4.5,0.18,-0.02,-0.39,0.5,-0.03,-0.33,-0.33,-0.71,0.93,0.27,0.09,0.84,-0.31,0.74,0.88,-0.89,-0.62,0.56,-0.14,-0.11,0.87,0.67,-0.13,0.86,-0.49,-0.82,0.43,-0.17,-0.5,0.73
Jus Alpukat,8.45,365.41,1.81,0.01,-0.54,89.91,0.62,81.22,-0.98,-0.65,0.07,0.06,4.44,0.07,0.56,-0.28,0.87,0.06,0.9,-0.6,-0.94,0.84,-0.68,0.69,0.98,0.37,0.18,-0.61,-0.58,0.26,0.17,-0.16,-0.62,-0.37,-0.13,-0.81,-0.42,-0.45,0.9,-0.01,-0.69,0.88,-0.91
Jus Alpukat,9.22,365.79,2.02,-0.43,0.59,89.31,-0.11,81.5,0.14,0.78,-0.84,0.65,4.07,0.7,-0.63,0.11,0.08,0.26,0.38,0.05,-0.38,0.13,0.22,-0.75,-0.34,0.3,0.2,-0.48,0.4,0.4,-0.28,0.11,-0.85,0.42,-0.88,-0.79,-0.53,0.11,-0.11,-0.08,0.35,-0.11,0.26
Jus Alpukat,9.5,365.74,1.39,0.47,0.55,88.61,0.68,81.33,-0.5,0.72,-0.01,-0.22,3.63,-0.63,-0.06,-0.09,-0.33,0.28,-0.73,0.42,0.57,-0.07,-0.88,0.43,0.79,0.29,-0.31,0.59,-0.62,0.13,-0.2,-0.81,-0.47,0.86,-0.18,-0.01,0.79,-0.75,0.48,-0.4,0.94,-0.52,0.98
Jus Alpukat,8.75,364.09,1.6,0.79,-0.91,88.21,0.96,81.07,0.36,0.8,0.31,-0.86,4.43,0.99,-0.79,0.85,0.11,0.66,-0.04,0.79,0.49,0.21,-0.35,-0.59,0.68,0.2,-0.37,-0.88,0.86,0.88,0.92,-0.98,0.66,0.74,-0.16,-0.03,-0.36,0.42,0.84,-0.96,0.88,-0.02,-0.5
Jus Alpukat,8.54,364.84,1.4,-0.66,-0.56,88.93,0.52,81.05,0.4,-0.32,0.87,0.67,3.59,0.32,0.7,0.64,0.28,-0.03,-0.6,0.29,0.1,0.54,0.5,0.63,-0.93,-0.05,-0.24,0.84,-0.23,-0.76,-0.17,-0.63,0.22,-0.79,0.94,0.11,0.02,0.21,-0.82,-0.95,0.27,0.5,-0.62
Jus Alpukat,8.96,365.04,1.9,0.36,-0.01,88.97,0.23,79.89,-0.33,-0.66,0.24,-0.43,4.06,-0.02,-0.56,-0.81,-0.46,0.37,-0.41,0.03,-0.27,0.71,0.23,-0.16,0.45,-0.15,0.93,0.6,-0.64,-0.53,-0.89,0.83,-0.58,0.66,0.92,-0.83,-0.96,0.88,0.15,0.31,-0.37,0.43,0.91
Jus Alpukat,8.91,364.04,1.37,0.92,-0.56,89.03,-0.4,79.9,-0.78,0.42,-0.18,0.43,4.47,0.26,-0.94,0.2,-0.3,-0.48,0.92,0.31,-0.15,-0.75,0.27,0.0,-0.05,-0.43,-0.57,-0.85,-0.35,0.49,0.42,-0.87,0.6,-0.05,-0.69,1.0,-0.19,-0.75,0.71,-0.43,-0.44,-0.97,-0.52
