1258,"Sup, daging sapi yang tebal, kalengan, siap saji","83,34",66,"3,97","1,11","1,49","10,08","0,6","0,67",13,"0,97",2,50,140,338,"1,10","0,100","0,100","2,5","2,9","0,024","0,063","1,127","0,180","0,055",6,10,"0,26",1.088,54,-,234,536,-,1.325,36,"0,28",-,-,"3,1","0,554","0,465","0,047","6,00"
1259,"Sup, sayur daging sapi, kalengan, kental","83,69",63,"4,45","1,51","2,25","8,11","1,6","0,89",13,"0,89",5,32,138,706,"1,23","0,145","0,250","2,2","1,9","0,029","0,039","0,823","0,280","0,060",8,10,"0,25",3.104,155,-,489,1.618,-,364,92,"0,48",-,-,"5,6","0,680","0,640","0,090","4,00"
1260,"Sup, sayuran dengan kaldu sapi, kalengan, kental","83,27",66,"2,42","1,56","2,06","10,70","1,3","1,64",14,"0,79",5,32,157,515,"0,65","0,125","0,275","2,2","1,9","0,042","0,037","0,789","0,280","0,046",9,10,-,1.707,85,-,387,831,-,29,35,"0,12",-,-,"2,3","0,360","0,450","0,640","1,00"
1261,"Sup, kaldu sapi atau kaldu, bubuk, kering","3,27",213,"15,97","8,89","54,50","17,40",-,"16,71",60,"1,00",51,320,446,26,-,-,"0,459","27,6",-,"0,070","0,243","4,467","0,300","0,200",32,113,"1,00",-,-,-,-,-,-,-,-,"2,17",-,-,"3,2","4,320","3,616","0,332","10,00"
1262,"Sup, kaldu sapi, potong dadu, keringkan","3,30",170,"17,30","4,00","59,30","16,10",-,"14,51",60,"2,23",50,225,403,24,"0,21",-,"0,386","27,6",-,"0,200","0,240","3,300","0,300","0,200",32,113,"1,00",1,-,-,-,-,-,-,-,-,-,-,-,"1,990","1,670","0,160","4,00"
1263,"Sup, kaldu ayam atau kaldu, kering","2,27",267,"16,66","13,88","49,18","18,01",-,"17,36",187,"1,03",56,166,309,23.875,"0,09",-,"0,150","28,0","1,1","0,100","0,430","2,460","0,600","0,100",32,115,"0,30",2,-,-,-,-,-,-,-,"0,46",-,-,-,"3,430","5,360","4,480","13,00"
1264,"Sup, kaldu ayam, keringkan","2,50",198,"14,60","4,70","54,70","23,50",-,-,190,"1,87",56,191,374,24,"0,20",-,"0,377","27,9","1,0","0,190","0,380","3,900","0,600","0,100",32,-,"0,30",2,-,-,-,-,-,-,-,"0,09",-,-,-,"1,200","1,920","1,620","13,00"
1265,"Campbell's Merah dan Putih, Sup Ayam Noodleo, Kental","83,00",71,"2,38","1,98","0,73","11,90","0,8","1,59",-,"0,57",-,-,429,381,-,-,-,-,-,-,-,-,-,-,-,-,-,397,-,-,-,-,-,-,-,-,-,-,-,"0,794","0,794","0,397","16,00"
1266,"Campbell's Merah dan Putih, Sup Sayur Ayam, Kental","83,20",63,"2,38","0,79","1,72","11,90","1,6","2,38",16,"0,29",-,-,127,706,-,-,-,-,-,-,-,-,-,-,-,-,-,1.984,-,-,-,-,-,-,-,-,-,-,-,"0,397",-,-,"4,00"
1267,"Campbell Merah dan Putih, Kaldu Daging Sapi, Kental","94,90",12,"2,42",-,"1,87","0,81",-,"0,81",-,-,-,-,32,694,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1268,"Sup, bawang, dikeringkan, campur","3,79",293,"7,48","0,34","23,31","65,07","6,6","4,65",143,"1,25",60,211,721,8.031,"1,12","0,353","0,665","5,0","3,4","0,279","0,274","1,472","0,854","0,582",-,28,-,15,1,-,-,9,-,-,27,"0,13",-,-,"1,4","0,089","0,067","0,164",-
1269,"Campbell's Merah dan Putih, Beef Consomme, Kental","93,50",16,"3,23",-,"2,40","0,81",-,"0,81",-,-,-,-,32,653,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1270,"Sup, krim sayur, dikeringkan, bubuk","2,90",446,"8,00","24,10","12,90","52,10","3,0","17,51",134,"2,60",48,228,408,4.957,"1,60","0,400","0,800","20,7","16,6","5,180","0,450","2,200","0,700","0,100",30,58,"0,50",11.996,600,-,2.82,5.62,334,2,920,"2,41",-,-,"32,9","6,030","10,730","6,290","2,00"
1271,"Saus, teriyaki, siap disajikan","67,69",89,"5,93","0,02","10,43","15,56","0,1","14,10",25,"1,70",61,154,225,3.833,"0,10","0,100",-,"1,1",-,"0,030","0,070","1,270","0,200","0,100",8,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1272,"Saus, au jus, kalengan","94,50",16,"1,20","0,20","1,60","2,50",-,-,4,"0,60",2,30,81,478,"1,00","0,100","0,200","0,4","1,0","0,020","0,060","0,900","0,020","0,010",2,-,"0,10",-,-,-,-,-,-,-,-,-,-,-,-,"0,100","0,080","0,010",-
1273,"Saus, au jus, kering","2,74",313,"9,20","9,63","30,94","47,49",-,-,140,"9,30",56,153,279,11.588,"0,70","0,120","0,268","6,2","1,0","0,472","0,324","4,087","0,157","0,174",81,-,"0,32",10,-,-,-,-,-,-,-,-,-,-,-,"2,026","4,683","0,230","4,00"
1274,"Saus, daging sapi, kalengan, siap saji","87,48",53,"3,75","2,36","1,60","4,81","0,4","0,21",6,"0,70",2,30,81,560,"1,00","0,100","0,200","1,0",-,"0,032","0,036","0,660","0,020","0,010",2,6,"0,10",3,1,1,-,-,-,-,1,"0,02",-,-,"0,1","1,153","0,962","0,080","3,00"
1275,"Campbell's Merah dan Putih, Kacang dengan Sup Daging, Kental","70,20",125,"6,25","2,34","1,40","19,53","6,3","3,13",47,"1,41",-,-,375,672,-,-,-,-,"2,8",-,-,-,-,-,-,-,-,391,-,-,-,-,-,-,-,-,-,-,-,"1,172","0,781","0,391","4,00"
1276,"Saus, cokelat, kering","5,00",367,"10,74","9,61","15,27","59,38","2,0",-,132,"1,72",34,203,262,4.843,"1,11","0,190","0,412","6,1","0,3","0,180","0,390","3,700","0,100","0,100",31,-,"0,70",27,8,8,-,-,-,-,-,-,-,-,-,"3,319","4,452","0,405","3,00"
1277,"Saus, ayam, kaleng atau botol, siap saji","90,30",48,"0,71","2,62","1,08","5,29","0,1","0,30",10,"0,09",3,20,42,389,"0,08","0,019","0,015","0,4",-,"0,024","0,053","0,285","0,143","0,025",2,4,-,3,1,1,-,-,-,-,1,"0,10",-,-,"0,6","0,639","1,027","0,407","5,00"
1278,"Saus, ayam, kering","3,85",381,"11,27","9,73","13,06","62,09",-,-,146,"1,33",40,249,404,4.152,"1,39","0,112","0,219","5,2","0,6","0,249","0,634","4,018","1,286","0,202",125,-,"0,48",308,38,27,-,-,-,-,-,-,-,-,-,"2,920","4,648","1,877","19,00"
1279,"Saus, jamur, kalengan","89,00",50,"1,26","2,71","1,56","5,47","0,4",-,7,"0,66",2,15,106,570,"0,70","0,100","0,300","1,9",-,"0,033","0,063","0,671","1,100","0,020",12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,400","1,170","1,020",-
1280,"Saus, jamur, dikeringkan, bubuk","3,34",328,"10,00","4,00","18,00","64,66","4,8","3,26",230,"1,00",34,203,262,6.58,"1,54","0,535","0,400","5,3","7,0","0,200","0,400","3,700","0,100","0,100",31,24,"0,70",1,-,-,-,1,-,-,9,"0,15",-,-,"0,2","2,360","1,310","0,140","3,00"
1281,"Saus, bawang, dikeringkan, campur","4,36",322,"9,00","3,00","16,00","67,64","6,0",-,280,"1,00",34,203,262,4.186,"0,88","0,170","0,400","6,1","7,0","0,200","0,400","3,700","0,100","0,100",31,-,"0,70",-,-,-,-,-,-,-,-,-,-,-,-,"1,860","0,900","0,140","2,00"
1282,"Saus, daging babi, dikeringkan, bubuk","4,43",367,"8,78","8,63","14,59","63,57","2,4","24,73",139,"3,94",34,188,235,5.356,"1,06","0,154","0,311","6,1","1,4","0,160","0,283","2,270","0,326","0,086",31,24,"0,51",117,34,34,-,2,-,-,10,"0,26",-,-,"0,4","4,290","3,881","0,454","10,00"
1283,"Saus, kalkun, kalengan, siap saji","88,60",51,"2,60","2,10","1,60","5,10","0,4","0,21",4,"0,70",2,29,109,577,"0,80","0,100","0,200","0,6",-,"0,020","0,080","1,300","0,020","0,010",2,3,"0,10",-,-,-,-,-,-,-,1,"0,05",-,-,-,"0,620","0,900","0,490","2,00"
1284,"Saus, kalkun, kering","4,67",367,"10,42","7,19","12,61","65,12",-,-,146,"3,29",44,254,428,4.392,"1,26","0,133","0,219","5,2","0,2","0,211","0,450","2,770","1,012","0,204",82,-,"0,58",35,8,7,-,-,-,-,-,-,-,-,-,"1,975","2,575","2,196","14,00"
1285,"Saus, tipe tidak spesifik, kering","4,00",344,"13,00","8,00","17,00","58,00",-,-,150,"1,00",45,203,262,5.73,"1,40","0,100","0,400","6,1","7,0","0,200","0,432","3,700","0,100","0,100",31,-,"0,70",-,-,-,-,-,-,-,-,-,-,-,-,"2,860","3,150","1,620","4,00"
1286,"Sup, mie ayam, dikeringkan, campur","4,94",377,"15,42","6,51","10,80","62,32","3,2","1,90",55,"2,44",38,195,306,3.643,"1,65","0,286","0,468","32,4",-,"0,575","0,381","4,880","0,895","0,236",71,62,"0,75",44,8,8,4,9,1,-,43,"0,33",-,-,"0,1","1,969","2,268","1,398","74,00"
1287,"Saus, sofrito, dibuat dari resep","59,66",237,"12,80","18,20","3,88","5,46","1,7",-,20,"0,94",25,139,401,1.145,"1,41","0,165","0,191",-,"20,4","0,284","0,212","2,918","0,597","0,364",43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1288,"Komoditas USDA, saus spageti, tanpa daging, kalengan","87,10",48,"1,20","0,90","2,10","8,70",-,"4,70",20,"0,90",13,25,292,590,"0,21",-,-,-,"3,9","0,030","0,120","0,730",-,"0,060",-,-,-,335,17,-,-,-,-,-,-,-,-,-,-,"0,162","0,210","0,510",-
1289,"Campbell's Merah dan Putih, Sup Mie Daging Sapi, Kental","85,20",56,"3,17","1,59","3,69","6,35","0,8","0,79",-,"0,57",-,-,63,651,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,397","0,397","0,794","8,00"
1290,"Campbell's Merah dan Putih, Daging Sapi dengan Sayuran dan Sup Jelai, Kental","80,60",71,"3,97","1,19","2,34","11,90","2,4","1,59",-,"0,57",-,-,119,706,-,-,-,-,-,-,-,-,-,-,-,-,-,992,-,-,-,-,-,-,-,-,-,-,-,"0,794","0,397",-,"8,00"
1291,"Sup, jamur daging sapi, kalengan, kental","85,50",61,"4,60","2,40","2,30","5,20","0,2",-,4,"0,70",7,29,126,709,"1,10","0,200","0,300",-,-,"0,020","0,060","0,900","0,190","0,040",7,-,"0,16",-,-,-,-,-,-,-,-,-,-,-,-,"1,200","1,000","0,100","5,00"
1292,"Sup, jamur ayam, kalengan, kental","80,40",100,"1,61","4,84","1,20","11,95","3,2","0,79",23,"0,70",7,22,56,669,"0,80","0,040","0,100","2,9",-,"0,020","0,090","1,300","0,200","0,040",2,11,"0,05",33,9,8,-,3,-,-,1,"0,64",-,-,"1,1","1,246","2,125","1,226","8,00"
1293,"Saus, barbekyu","54,71",172,"0,82","0,63","3,07","40,77","0,9","33,24",33,"0,64",13,20,232,1.027,"0,17","0,072","0,126","1,3","0,6","0,023","0,056","0,597","0,164","0,075",2,7,-,224,11,-,-,133,2,4.55,88,"0,80",-,-,"1,8","0,045","0,082","0,101",-
1294,"Saus, prem, siap disajikan","53,71",184,"0,89","1,04","1,56","42,81","0,7",-,12,"1,43",12,22,259,538,"0,19","0,078","0,114","0,4","0,5","0,018","0,084","1,014","0,059","0,078",6,-,-,43,2,-,-,26,-,-,-,-,-,-,-,"0,153","0,240","0,588",-
1295,"Saus, pizza, kalengan, siap saji","86,71",54,"2,18","1,15","1,30","8,66","2,0","3,78",54,"0,90",21,50,354,348,"0,25","0,137","0,221",-,"11,3","0,061","0,053","1,421","0,374","0,136",10,-,"0,02",667,-,-,-,-,-,-,-,-,-,-,-,"0,460","0,461","0,099",-
1296,"Sup, tomat bisque, kalengan, kental","75,32",96,"1,76","1,95","2,49","18,47","0,8",-,31,"0,64",7,47,325,698,"0,46","0,100","0,200",-,"4,6","0,051","0,055","0,894","0,100","0,070",12,-,-,562,32,4,-,-,-,-,-,-,-,-,-,"0,420","0,530","0,870","4,00"
1297,"Sup, tomat, kalengan, kental","80,79",66,"1,46","0,44","2,09","15,22","1,1","8,23",13,"0,59",14,31,562,377,"0,18","0,050","0,138","3,0","12,9","0,042","0,015","0,858",-,"0,086",-,13,-,392,20,-,-,235,-,10.92,90,"0,34",-,-,"3,2","0,115","0,136","0,157",-
1298,"Saus, salsa, siap disajikan","89,28",29,"1,52","0,17","2,39","6,64","1,9","4,01",30,"0,42",15,33,275,711,"0,18","0,066","0,112","0,9","1,9","0,033","0,032","1,091","0,199","0,172",4,13,-,461,23,-,-,276,-,6.063,204,"1,28",-,-,"4,3","0,021","0,018","0,078",-
1299,"Saus, buatan sendiri, putih, tipis","80,66",105,"3,77","6,73","1,45","7,40","0,1","4,78",126,"0,21",15,101,163,328,"0,42","0,013","0,024","3,3","0,8","0,055","0,184","0,261","0,339","0,041",9,14,"0,30",262,73,72,-,13,-,-,1,"0,17","1,2",49,"0,6","2,152","2,670","1,586","8,00"
1300,"Saus, buatan sendiri, putih, sedang","74,89",147,"3,84","10,63","1,47","9,17","0,2","4,38",118,"0,33",14,98,156,354,"0,41","0,016","0,043","4,1","0,8","0,069","0,185","0,402","0,326","0,040",8,14,"0,28",377,104,103,-,21,-,-,1,"0,29","1,2",48,"0,9","2,854","4,420","2,862","7,00"
1301,"Saus, buatan sendiri, putih, tebal","69,10",186,"3,99","13,83","1,47","11,61","0,3","3,98",111,"0,50",14,96,149,373,"0,40","0,021","0,067","5,2","0,7","0,088","0,190","0,589","0,315","0,038",11,14,"0,26",469,130,127,-,27,-,-,2,"0,38","1,2",47,"1,2","3,416","5,851","3,914","6,00"
1302,"Saus, siap saji, merica atau panas","89,98",11,"0,51","0,37","7,39","1,75","0,3","1,26",8,"0,48",5,11,144,2.643,"0,11","0,028","0,049",-,"74,8","0,036","0,082","0,254","0,110","0,157",6,-,-,162,8,-,6,91,7,-,121,"0,12",-,-,"2,4","0,052","0,030","0,196",-
1303,"Saus, Siap Saji, Lada, Tabasco","95,17",12,"1,29","0,76","1,98","0,80","0,6","0,13",12,"1,16",12,23,128,633,"0,16","0,075","0,107","0,5","4,5","0,032","0,084","0,178","0,110","0,154",1,-,-,1.64,82,-,62,919,68,-,10,"0,01",-,-,"0,2","0,106","0,061","0,401",-
1304,"Sup, kaldu, daging sapi, disiapkan di rumah","95,89",13,"1,97","0,09","0,70","1,20",-,"0,54",8,"0,27",7,31,185,198,"0,17","0,050",-,"1,2",-,"0,033","0,091","0,872",-,"0,055",2,5,-,-,-,-,-,-,-,-,1,"0,01",-,-,"0,1","0,035","0,043","0,005",-
1305,"Sup, kaldu, ayam, disiapkan di rumah","92,15",36,"2,52","1,20","0,63","3,53",-,"1,58",3,"0,21",4,27,105,143,"0,14","0,054",-,"2,2","0,2","0,035","0,085","1,584",-,"0,061",5,9,-,3,1,1,-,-,-,-,1,"0,03",-,-,"0,2","0,321","0,582","0,213","3,00"
1306,"Sup, kaldu, ikan, disiapkan di rumah","96,60",16,"2,26","0,81","0,74",-,-,-,3,"0,01",7,56,144,156,"0,06","0,058","0,052","1,0","0,1","0,033","0,076","1,186","0,329","0,037",2,7,"0,69",6,2,2,-,-,-,-,-,"0,17",-,-,-,"0,203","0,236","0,138","1,00"
1307,"Saus, hoisin, siap saji","44,23",220,"3,31","3,39","4,98","44,08","2,8","27,26",32,"1,01",24,38,119,1.615,"0,32","0,128","0,254","1,8","0,4","0,004","0,217","1,170","0,068","0,062",23,8,-,6,-,-,-,4,-,-,45,"0,28",-,-,"0,5","0,568","0,963","1,698","3,00"
1308,"Saus, tiram, siap saji","80,00",51,"1,35","0,25","7,49","10,92","0,3",-,32,"0,18",4,22,54,2.733,"0,09","0,147","0,053","4,4","0,1","0,010","0,124","1,474","0,016","0,016",15,4,"0,41",-,-,-,-,-,-,-,-,-,-,-,-,"0,043","0,073","0,066",-
1309,"Sup, minestrone, kalengan, sodium dikurangi, siap saji","87,30",50,"2,00","0,80","1,26","9,00","2,4","2,13",20,"0,72",13,34,186,215,"0,32","0,083",-,"2,1","5,7","0,060","0,040","0,640",-,"0,060",16,7,-,665,33,-,99,349,-,6.359,90,"0,70",-,-,"5,8","0,140","0,280","0,250",-
1310,"Komoditas USDA, salsa","89,70",36,"1,50","0,20","1,60","7,00","1,4",-,12,"2,24",16,30,270,430,"0,17","0,096",-,"0,4","4,0","0,050","0,030","1,080",-,"0,149",19,-,-,550,28,-,-,-,-,-,-,-,-,-,-,"0,029","0,016","0,107",-
1311,"Saus, ikan, siap saji","71,07",35,"5,06","0,01","20,22","3,64",-,"3,64",43,"0,78",175,7,288,7.851,"0,20","0,050","0,233","9,1","0,5","0,012","0,057","2,313","0,118","0,396",51,13,"0,48",12,4,4,-,-,-,-,-,-,-,-,-,"0,003","0,002","0,003",-
1312,"Sup, sirip ikan hiu, disiapkan restoran","90,13",46,"3,20","2,00","0,87","3,80",-,-,10,"0,94",7,21,53,501,"0,82","0,108","0,024",-,"0,1","0,027","0,039","0,493","0,130","0,026",9,-,"0,19",-,-,-,-,-,-,-,-,-,-,-,-,"0,501","0,583","0,341","2,00"
1313,"Sup, krim jamur, kaleng, kental, natrium berkurang","87,26",52,"1,21","1,69","1,69","8,10","0,6","2,13",13,"0,48",5,51,374,383,"0,36","0,220","0,059","1,8",-,"0,042","0,192","0,170",-,"0,040",10,10,"0,02",8,2,2,-,-,-,-,-,"0,16",-,-,"0,4","0,530","0,440","0,560","3,00"
1314,"Sup, kaldu ayam, kurang / dikurangi sodium, siap disajikan","97,32",7,"1,36",-,"0,89","0,38",-,"0,22",8,"0,26",1,18,85,231,"0,08","0,035","0,062",-,"0,4","0,002","0,014","0,686","0,012","0,006",3,3,"0,06",-,-,-,-,-,-,-,-,"0,01",-,-,-,-,-,-,-
1315,"Sup, kaldu sapi, kurang / dikurangi natrium, siap disajikan","98,01",6,"1,14","0,07","0,58","0,20",-,"0,20",3,"0,04",1,9,20,225,"0,24","0,009","0,005",-,-,"0,016","0,073","0,410","0,065","0,075",2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,042","0,026","0,005",-
1316,"Saus, teriyaki, siap saji, natrium berkurang","69,70",89,"5,93","0,02","8,40","15,58","0,1","14,10",25,"1,70",61,154,225,1.778,"0,10","0,100",-,"0,8",-,"0,030","0,070","1,270",-,"0,100",8,20,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1317,"Sup, kacang & ham, kalengan, sodium dikurangi, disiapkan dengan air atau siap saji","79,91",81,"4,19","1,03","1,21","13,66","4,0","3,17",38,"1,02",19,13,158,187,"0,53","0,082","0,228","4,3","1,1","0,056","0,029","0,324","0,128","0,046",29,18,"0,03",702,35,-,145,349,-,915,36,"0,39",-,-,"5,1","0,252","0,415","0,269","2,00"
1318,"Sup kacang polong, kaleng, kurangi sodium, disiapkan dengan air atau siap saji","82,40",71,"3,85","0,92","1,00","11,83","1,9","5,06",17,"0,77",14,54,183,166,"0,40","0,110","0,200","0,3",-,"0,070","0,029","0,457","0,237","0,073",20,18,"0,01",552,28,-,35,313,1,7,1.286,"0,20",-,-,"36,1","0,300","0,370","0,168","2,00"
1319,"Kacang polong dengan sup ham, kalengan, sodium dikurangi, disiapkan dengan air atau siap saji","82,80",68,"4,00","0,70","1,00","11,40","1,9","1,57",16,"0,70",14,54,204,196,"0,49","0,100","0,198","0,3","1,0","0,083","0,038","0,695","0,250","0,048",29,22,"0,03",415,21,-,90,201,5,-,18,"0,06",-,-,"2,6","0,294","0,282","0,135","3,00"
1320,"Sup, kaldu ayam, siap saji","97,81",6,"0,64","0,21","0,90","0,44",-,"0,43",4,"0,07",1,4,18,371,"0,07","0,015","0,015","0,4",-,"0,021","0,059","0,219",-,-,-,1,"0,02",2,-,-,-,1,-,-,-,"0,04",-,-,-,"0,013","0,019","0,009","2,00"
1321,"Campbell's, Healthy Request, Krim Sup Ayam, Kental","87,30",50,"3,00","1,50","1,00","7,50","0,4","0,80",8,"0,20",6,31,590,347,"0,07",-,-,-,"0,2",-,-,-,-,-,-,-,-,571,-,-,-,-,-,-,-,-,-,-,-,"0,400","0,400","0,600","4,00"
1322,"Sup, krim asparagus, kalengan, disiapkan dengan susu volume yang sama","86,00",65,"2,55","3,30","1,55","6,61","0,3",-,70,"0,35",8,62,145,420,"0,37","0,056","0,153",-,"1,6","0,041","0,111","0,355","0,210","0,026",12,-,"0,20",242,25,16,-,-,-,-,-,-,-,-,-,"1,340","0,840","0,900","9,00"
1323,"Sup, sayur ayam dengan kentang dan keju, chunky, siap saji","87,90",65,"1,16","4,46","1,31","5,20","0,3","0,64",15,"0,16",5,19,73,416,"0,16","0,040",-,"3,7","4,0","0,015","0,017","0,346",-,"0,042",9,12,"0,02",375,19,-,77,186,-,54,33,"0,06",-,-,"2,3","1,636","1,605","0,974","7,00"
1324,"Campbell's, 98% Krim Bebas Lemak Dari Sup Brokoli, Kental","86,60",56,"1,61","1,61","2,11","8,06","1,6","0,81",16,-,-,-,-,565,-,-,-,-,-,-,-,-,-,-,-,-,-,81,-,-,-,-,-,-,-,-,-,-,-,"0,403",-,-,"4,00"
1325,"Sup, krim seledri, kalengan, disiapkan dengan susu volume yang sama","86,46",66,"2,29","3,91","1,49","5,86","0,3",-,75,"0,28",9,61,125,272,"0,08","0,062","0,102","1,9","0,6","0,030","0,100","0,176","0,610","0,026",3,-,"0,20",186,-,-,-,-,-,-,-,-,-,-,-,"1,590","0,990","1,070","13,00"
1326,"Sup, keju, kalengan, disiapkan dengan susu volume yang sama","82,44",92,"3,77","5,80","1,52","6,47","0,4",-,115,"0,32",8,100,136,406,"0,27","0,056","0,103","2,8","0,5","0,025","0,133","0,200","0,190","0,031",4,-,"0,17",495,143,142,-,-,-,-,-,-,-,-,-,"3,630","1,630","0,180","19,00"
1327,"Campbell's, 25% Lebih Sedikit Sodium Chicken Noodle Soup, Kental","87,80",49,"2,90","1,29","1,70","6,30","0,8","0,60",12,"0,60",9,35,66,446,"0,20",-,-,-,-,-,-,-,-,-,-,-,-,176,-,-,-,-,-,-,-,-,-,-,-,"0,400","0,600","0,300","12,00"
1328,"Campbell's Merah dan Putih, Sup Sodium Tomat Kurang 25%, Kental","80,60",73,"1,61",-,"1,66","16,13","0,8","9,68",-,"0,29",-,-,290,387,-,-,-,-,"4,8",-,-,-,-,-,-,-,-,403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1329,"Campbell's, 25% Lebih Sedikit Sodium Cream of Mushroom Soup, Kental","84,20",89,"1,61","6,45","1,30","6,45","1,6","0,81",-,-,-,-,105,524,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,806","2,419","3,226","4,00"
1330,"Campbell's, 98% Sup Keju Brokoli Bebas Lemak, Kental","86,60",56,"1,61","1,21","1,00","9,68","0,8","2,42",32,-,-,-,573,387,"8,47",-,-,-,-,-,-,-,-,-,-,-,-,806,-,-,-,-,-,-,-,-,-,-,-,"0,806",-,-,"4,00"
1331,"Sup, krim ayam, kalengan, disiapkan dengan susu volume yang sama","84,83",77,"3,01","4,62","1,51","6,04","0,1",-,73,"0,27",7,61,110,362,"0,27","0,056","0,153",-,"0,5","0,030","0,104","0,372","0,230","0,027",3,-,"0,22",288,-,-,-,-,-,-,-,-,-,-,-,"1,870","1,800","0,660","11,00"
1332,"Sup, sayur, kaleng, natrium rendah, kental","82,79",65,"2,20","0,90","2,00","12,11","2,1","4,31",20,"0,66",25,45,433,385,"0,40","0,232","0,250","4,0","0,8","0,109","0,092","1,540","0,346","0,167",12,9,-,1.721,86,-,314,875,2,13.848,45,"1,43",-,-,"4,2","0,147","0,203","0,403",-
1333,"Campbell's, 98% Krim Bebas Lemak Dari Seledri Sup, Kental","85,90",56,"0,81","2,42","3,62","7,26","1,6","0,81",16,-,-,-,484,387,-,-,-,-,-,-,-,-,-,-,-,-,-,81,-,-,-,-,-,-,-,-,-,-,-,"0,806","0,403","1,210","4,00"
1334,"Campbell's, 98% Krim Sup Ayam Bebas Lemak, Kental","87,09",55,"1,80","2,02","1,63","7,46","0,4","0,50",11,"0,23",6,23,33,575,"0,17",-,-,-,"0,2",-,-,-,-,-,-,-,-,415,-,-,-,-,-,-,-,-,-,-,-,"0,560","0,570","0,760","4,00"
1335,"Prego Pasta, Jamur Chunky Garden, dan Saus Lada Italia, Siap Disajikan","82,50",69,"1,54","2,31","3,20","10,00","2,3","7,69",15,"0,55",-,-,308,362,-,-,-,-,"2,8",-,-,-,-,-,-,-,-,385,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1336,"Prego Pasta, Chunky Garden Mushroom Supreme Italian Sauce, Siap Disajikan","78,80",69,"1,54","2,31","7,35","10,00","2,3","7,69",-,"0,55",-,-,354,354,-,-,-,-,"1,8",-,-,-,-,-,-,-,-,385,-,-,-,-,-,-,-,-,-,-,-,"0,385","0,385","1,154",-
1337,"Prego Pasta, Bawang Diced, dan Saus Italia Bawang Putih, Siap Disajikan","79,70",92,"1,54","3,46","1,45","13,85","2,3","9,23",31,"0,55",-,-,338,369,-,-,-,-,"0,9",-,-,-,-,-,-,-,-,577,-,-,-,-,-,-,-,-,-,-,-,"1,154",-,-,-
1338,"Prego Pasta, Rasa dengan Saus Italia Daging, Siap Saji","83,50",62,"1,54","1,92","2,70","10,00","2,3","7,69",15,"0,83",-,-,277,369,-,-,-,-,"1,8",-,-,-,-,-,-,-,-,385,-,-,-,-,-,-,-,-,-,-,-,"0,385",-,-,"4,00"
1339,"Prego Pasta, Saus Italia Jamur Segar, Siap Disajikan","84,00",54,"1,54","1,15","3,02","10,00","2,3","8,46",15,"0,55",-,-,269,369,-,-,-,-,"1,8",-,-,-,-,-,-,-,-,385,-,-,-,-,-,-,-,-,-,-,-,"0,769",-,-,-
1340,"Prego Pasta, Saus Bawang Putih Agung Italia, Siap Disajikan","80,60",85,"1,54","3,08","1,71","13,08","2,3","10,00",31,"0,83",-,-,315,408,-,-,-,-,"0,9",-,-,-,-,-,-,-,-,385,-,-,-,-,-,-,-,-,-,-,-,"1,154",-,-,-
1341,"Prego Pasta, Sosis Italia, dan Saus Italia Bawang Putih, Siap Disajikan","82,50",72,"2,40","2,40","2,20","10,40","2,4","8,00",16,"0,58",-,-,312,384,-,-,-,-,"1,0",-,-,-,-,-,-,-,-,400,-,-,-,-,-,-,-,-,-,-,-,"0,800",-,-,"4,00"
1342,"Prego Pasta, Saus Italia Bakso Mini, Siap Disajikan","82,00",77,"3,08","2,31","2,82","10,00","2,3","7,69",15,"0,83",-,-,277,369,-,-,-,-,"1,8",-,-,-,-,-,-,-,-,385,-,-,-,-,-,-,-,-,-,-,-,"0,769",-,-,"4,00"
1343,"Prego Pasta, Jamur dan Saus Italia Bawang Putih, Siap Disajikan","84,00",62,"1,54","1,92","2,38","10,00","2,3","7,69",15,"0,55",-,-,331,362,-,-,-,-,"0,9",-,-,-,-,-,-,-,-,385,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1344,"Sup, clam chowder, england baru, kalengan, disiapkan dengan susu rendah lemak dengan volume yang sama (2%)","85,49",61,"3,24","2,02","1,79","7,46","0,3","2,81",70,"1,21",12,173,179,273,"0,43","0,118","0,087","4,4","2,1","0,081","0,176","0,794","0,296","0,070",9,12,"4,84",127,37,37,-,2,-,-,1,"0,22","0,6",25,"0,5","1,094","0,268","0,513","7,00"
