1,1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mentega, asin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,4531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak, lesitin kedelai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,763,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,350,-,"Minyak, lesitin kedelai",-,-,-,-,-,-,-,-,"8,18",-,-,"183,9","15,005","10,977","45,318",-,USDA
693,4532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak, kemiri",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Minyak, kemiri",-,-,-,-,-,-,-,-,"47,20",-,-,-,"7,400","78,000","10,200",-,USDA
694,4534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minyak babassu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Minyak babassu,-,-,-,-,-,-,-,-,"19,10",-,-,-,"81,200","11,400","1,600",-,USDA
695,4536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minyak kacang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Minyak kacang,-,-,-,-,-,-,-,-,-,-,-,-,"46,600","44,000","5,200",-,USDA
696,4539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saus salad, saus keju biru atau roquefort, komersial, reguler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39,71",484,"1,37","51,10","3,20","4,77","0,4","3,48",37,"0,09",8,74,88,642,"0,21","0,009","0,006","1,0","0,7","0,010","0,100","0,100","0,388","0,037",5,18,"0,27","Saus salad, saus keju biru atau roquefort, komersial, reguler",73,14,14,1,4,1,-,26,"4,28","0,1",3,"85,9","8,275","13,279","27,545","31,00",USDA
697,4541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minyak cupu assu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Minyak cupu assu,-,-,-,-,-,-,-,-,"0,60",-,-,-,"53,200","38,700","3,800",-,USDA
698,4542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemak ayam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0,20",900,-,"99,80",-,-,-,-,-,-,-,-,-,-,-,-,-,"0,2",-,-,-,-,-,-,-,122,-,Lemak ayam,-,-,-,-,-,-,-,-,"2,70","4,8",191,-,"29,800","44,700","20,900","85,00",USDA
699,4543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak, kedelai, salad atau masakan, (sebagian terhidrogenasi) dan biji kapas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,2",-,"Minyak, kedelai, salad atau masakan, (sebagian terhidrogenasi) dan biji kapas",-,-,-,-,-,-,-,-,"12,10",-,-,"24,7","18,000","29,500","48,100",-,USDA
700,4544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak shortening, rumah tangga, lemak babi dan minyak sayur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,900,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,"Minyak shortening, rumah tangga, lemak babi dan minyak sayur",-,-,-,-,-,-,-,-,"1,00",-,-,"21,5","40,300","44,400","10,900","56,00",USDA
701,4545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak, bunga matahari, linoleat, (terhidrogenasi sebagian)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Minyak, bunga matahari, linoleat, (terhidrogenasi sebagian)",-,-,-,-,-,-,-,-,"41,08",-,-,"5,4","13,000","46,200","36,400",-,USDA
702,4546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roti shortening, kedelai (terhidrogenasi) dan biji kapas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Roti shortening, kedelai (terhidrogenasi) dan biji kapas",-,-,-,-,-,-,-,-,"6,13",-,-,-,"22,000","33,000","40,600",-,USDA
703,4548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campuran kue shortening, kedelai (terhidrogenasi) dan biji kapas (terhidrogenasi)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,2",-,"Campuran kue shortening, kedelai (terhidrogenasi) dan biji kapas (terhidrogenasi)",-,-,-,-,-,-,-,-,"6,13",-,-,"43,0","27,200","54,200","14,100",-,USDA
704,4549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak pemendekan industri, lemak babi dan minyak sayur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,900,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Minyak pemendekan industri, lemak babi dan minyak sayur",-,-,-,-,-,-,-,-,"1,00",-,-,-,"35,700","40,700","19,200","56,00",USDA
705,4550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shortening frying (heavy duty), lemak sapi dan biji kapas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,900,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Shortening frying (heavy duty), lemak sapi dan biji kapas",-,-,-,-,-,-,-,-,"4,00",-,-,-,"44,900","38,500","8,800","100,00",USDA
706,4551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kembang gula pendek, kelapa (terhidrogenasi) dan atau inti sawit (terhidrogenasi)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,3",-,"Kembang gula pendek, kelapa (terhidrogenasi) dan atau inti sawit (terhidrogenasi)",-,-,-,-,-,-,-,-,"1,95",-,-,"43,0","91,300","2,200","1,000",-,USDA
707,4554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pemendekan industri, kedelai dan biji kapas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,2",-,"Pemendekan industri, kedelai dan biji kapas",-,-,-,-,-,-,-,-,"6,13",-,-,"43,0","25,600","58,000","12,000",-,USDA
708,4556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shortening frying (heavy duty), kelapa sawit (terhidrogenasi)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Shortening frying (heavy duty), kelapa sawit (terhidrogenasi)",-,-,-,-,-,-,-,-,"19,00",-,-,-,"47,500","40,600","7,500",-,USDA
709,4559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pemendekan kedelai rumah tangga dan kelapa sawit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Pemendekan kedelai rumah tangga dan kelapa sawit,-,-,-,-,-,-,-,-,-,-,-,-,"25,020","42,510","26,640",-,USDA
710,4560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shortening frying (heavy duty), kedelai (terhidrogenasi), linoleat (kurang dari 1%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Shortening frying (heavy duty), kedelai (terhidrogenasi), linoleat (kurang dari 1%)",-,-,-,-,-,-,-,-,"6,13",-,-,"43,0","21,100","73,700","0,400",-,USDA
711,4570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shortening, gula-gula, fraksinasi sawit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Shortening, gula-gula, fraksinasi sawit",-,-,-,-,-,-,-,-,"19,00",-,-,-,"65,500","29,600","0,500",-,USDA
712,4572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minyak mentega pala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Minyak mentega pala,-,-,-,-,-,-,-,-,"0,20",-,-,-,"90,000","4,800",-,-,USDA
713,4573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minyak mentega ucuhuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Minyak mentega ucuhuba,-,-,-,-,-,-,-,-,"0,60",-,-,-,"85,200","6,700","2,900",-,USDA
714,4574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemak bebek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0,20",882,-,"99,80",-,-,-,-,-,-,-,-,-,-,-,-,-,"0,2",-,-,-,-,-,-,-,122,-,Lemak bebek,-,-,-,-,-,-,-,-,"2,70","4,8",191,-,"33,200","49,300","12,900","100,00",USDA
715,4575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemak kalkun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0,20",900,-,"99,80",-,-,-,-,-,-,-,-,-,-,-,-,-,"0,2",-,-,-,-,-,-,-,122,-,Lemak kalkun,-,-,-,-,-,-,-,-,"2,90","4,8",191,-,"29,400","42,900","23,100","102,00",USDA
716,4576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemak angsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"0,20",900,-,"99,80",-,-,-,-,-,-,-,-,-,-,-,-,-,"0,2",-,-,-,-,-,-,-,-,-,Lemak angsa,-,-,-,-,-,-,-,-,"2,70",-,-,-,"27,700","56,700","11,000","100,00",USDA
717,4581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minyak alpukat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Minyak alpukat,-,-,-,-,-,-,-,-,-,-,-,-,"11,560","70,554","13,486",-,USDA
718,4582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minyak kanola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,2",-,Minyak kanola,-,-,-,-,-,-,-,-,"17,46",-,-,"71,3","7,365","63,276","28,142",-,USDA
719,4583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minyak mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Minyak mustard,-,-,-,-,-,-,-,-,-,-,-,-,"11,582","59,187","21,230",-,USDA
720,4584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak, bunga matahari, oleat tinggi (70% dan lebih)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"0,2",-,"Minyak, bunga matahari, oleat tinggi (70% dan lebih)",-,-,-,-,-,-,-,-,"41,08",-,-,"5,4","9,859","83,689","3,798",-,USDA
721,4585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seperti margarin, campuran mentega, minyak kedelai dan mentega",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,07",727,"0,31","80,32","1,53","0,77",-,-,10,"0,04",1,10,22,719,"0,03","0,010","0,006","0,2","0,1","0,009","0,023","0,022","0,041","0,009",2,7,-,"Seperti margarin, campuran mentega, minyak kedelai dan mentega",3.571,819,768,-,610,-,-,-,"3,88",-,1,"86,5","14,198","30,292","24,170","12,00",USDA
722,4586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shortening, tujuan khusus untuk kue dan hiasan, kedelai (terhidrogenasi)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Shortening, tujuan khusus untuk kue dan hiasan, kedelai (terhidrogenasi)",-,-,-,-,-,-,-,-,"6,13",-,-,"43,0","20,001","36,555","37,991",-,USDA
723,4587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shortening, tujuan khusus untuk memanggang, kedelai (terhidrogenasi), dan biji kapas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Shortening, tujuan khusus untuk memanggang, kedelai (terhidrogenasi), dan biji kapas",-,-,-,-,-,-,-,-,"6,13",-,-,"43,0","28,843","29,583","37,174",-,USDA
724,4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minyak oat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Minyak oat,-,-,-,-,-,-,-,-,"14,40",-,-,"24,7","19,620","35,110","40,870",-,USDA
725,4589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak ikan, hati ikan kod",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,902,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Minyak ikan, hati ikan kod",100,30,30,-,-,-,-,-,-,"250,0",10,-,"22,608","46,711","22,541","570,00",USDA
726,4590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak ikan, ikan haring",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,902,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Minyak ikan, ikan haring",-,-,-,-,-,-,-,-,-,-,-,-,"21,290","56,564","15,604","766,00",USDA
727,4591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak ikan, menhaden",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,902,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Minyak ikan, menhaden",-,-,-,-,-,-,-,-,-,-,-,-,"30,427","26,694","34,197","521,00",USDA
728,4592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak ikan, menhaden, terhidrogenasi penuh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,902,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Minyak ikan, menhaden, terhidrogenasi penuh",-,-,-,-,-,-,-,-,-,-,-,-,"95,600",-,-,"500,00",USDA
729,4593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak ikan, salmon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,902,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Minyak ikan, salmon",-,-,-,-,-,-,-,-,-,-,-,-,"19,872","29,037","40,324","485,00",USDA
730,4594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minyak ikan, ikan sarden",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,902,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Minyak ikan, ikan sarden",-,-,-,-,-,-,-,-,-,"8,3",332,-,"29,892","33,841","31,867","710,00",USDA
731,4595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shortening, multiguna, kedelai (terhidrogenasi) dan sawit (terhidrogenasi)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"100,00",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Shortening, multiguna, kedelai (terhidrogenasi) dan sawit (terhidrogenasi)",-,-,-,-,-,-,-,-,-,-,-,-,"30,423","50,973","14,204",-,USDA
732,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seperti margarin, olesan mentega minyak sayur, bak, dengan garam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"56,00",362,"1,00","40,00","2,00","1,00",-,-,24,"0,04",2,20,36,786,"0,01","0,002",-,"0,5","0,1","0,010","0,030","0,020",-,"0,010",1,7,"0,09","Seperti margarin, olesan mentega minyak sayur, bak, dengan garam",3.571,819,768,-,610,-,-,-,"4,47",-,1,"46,1","7,238","18,438","12,573",-,USDA
733,4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mentega, ringan, lengket, dengan garam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42,10",499,"3,30","55,10","1,00",-,-,-,48,"1,09",5,34,71,450,"0,26",-,-,"1,0",-,"0,010","0,070","0,020",-,"0,010",1,13,"0,13","Mentega, ringan, lengket, dengan garam",1.698,465,456,-,107,-,-,-,"1,58",-,-,"4,8","34,321","15,927","2,046","106,00",USDA
734,4602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mentega, ringan, lengket, tanpa garam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43,20",499,"3,30","55,10","0,50",-,-,-,48,"1,09",5,34,71,36,"0,26",-,-,"1,0",-,"0,010","0,070","0,020",-,"0,010",1,13,"0,13","Mentega, ringan, lengket, tanpa garam",1.698,465,456,-,107,-,-,-,"1,58",-,-,"4,8","34,321","15,927","2,046","106,00",USDA
735,4606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tetes daging (lemak babi, lemak sapi, lemak kambing)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,889,-,"98,59","1,40",-,-,-,-,-,-,-,-,545,-,-,-,-,-,-,-,-,-,-,-,49,-,"Tetes daging (lemak babi, lemak sapi, lemak kambing)",-,-,-,-,-,-,-,-,"0,59","2,5",100,-,"44,790","41,770","7,560","101,00",USDA
736,4609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lemak hewani, lemak bacon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,897,-,"99,50","0,50",-,-,-,-,-,-,-,-,150,"0,11",-,-,-,-,-,-,-,-,-,-,42,-,"Lemak hewani, lemak bacon",-,-,-,-,-,-,-,-,"0,60","2,5",101,-,"39,004","44,874","11,144","95,00",USDA
737,4610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Margarin, teratur, 80% lemak, komposit, lengket, dengan garam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16,52",717,"0,16","80,71","1,92","0,70",-,-,3,"0,06",3,5,18,751,-,-,-,-,"0,2","0,010","0,037","0,023",-,"0,009",1,12,"0,10","Margarin, teratur, 80% lemak, komposit, lengket, dengan garam",3.571,819,768,-,610,-,-,-,"9,00",-,-,"93,0","15,189","38,877","24,302",-,USDA
738,4611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Margarin, teratur, 80% lemak, komposit, bak, dengan garam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,07",713,"0,22","80,17","1,78","0,75",-,-,3,-,1,5,17,657,-,-,-,-,"0,1",-,-,-,"0,085",-,1,12,"0,08","Margarin, teratur, 80% lemak, komposit, bak, dengan garam",3.571,819,768,-,610,-,-,-,"15,43",-,-,"91,7","14,224","36,435","26,741",-,USDA
739,4612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seperti margarin, minyak sayur menyebar, 60% lemak, lengket, dengan garam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36,95",537,"0,12","60,39","1,84","0,69",-,-,21,-,2,16,30,785,-,"0,008",-,-,"0,1","0,007","0,026","0,016","0,059","0,006",1,12,"0,07","Seperti margarin, minyak sayur menyebar, 60% lemak, lengket, dengan garam",3.571,819,768,-,610,-,-,-,"5,00",-,-,"101,3","10,884","29,664","16,718",-,USDA
740,4613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seperti margarin, minyak sayur menyebar, 60% lemak, bak, dengan garam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37,58",533,"0,17","59,81","1,59","0,86",-,-,21,-,2,16,30,615,-,-,-,-,"0,1","0,007","0,026","0,016","0,001","3,750",1,10,"10,80","Seperti margarin, minyak sayur menyebar, 60% lemak, bak, dengan garam",3.571,819,768,-,610,-,-,-,"21,12",-,-,"101,3","12,086","19,348","26,477","1,00",USDA
741,4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seperti margarin, minyak sayur menyebar, 60% lemak, lengket / bak / botol, dengan garam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38,68",526,"0,60","59,17","1,70",-,-,-,21,-,2,16,30,700,-,-,-,-,"0,1","0,007","0,026","0,016","0,030","0,006",1,12,"0,07","Seperti margarin, minyak sayur menyebar, 60% lemak, lengket / bak / botol, dengan garam",3.571,819,768,-,610,-,-,-,"5,00",-,-,"101,3","10,042","20,316","24,686","1,00",USDA
742,4615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shortening, sayur, rumah tangga, komposit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,884,-,"99,97","0,03",-,-,-,1,"0,07",-,-,-,4,-,-,-,-,-,"0,020",-,-,"0,680","0,001",-,"0,2",-,"Shortening, sayur, rumah tangga, komposit",-,-,-,-,-,-,-,-,"6,13",-,-,"53,2","24,980","41,186","28,097",-,USDA
743,4617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Margarin, teratur, 80% lemak, komposit, lengket, tanpa garam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16,52",717,"0,16","80,71","1,92","0,70",-,-,3,"0,06",3,5,18,2,-,-,-,-,"0,2","0,010","0,037","0,023",-,"0,009",1,12,"0,10","Margarin, teratur, 80% lemak, komposit, lengket, tanpa garam",3.577,819,768,-,610,-,-,-,"9,00",-,-,"93,0","15,189","38,877","24,302",-,USDA
744,4618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Margarin, teratur, 80% lemak, komposit, bak, tanpa garam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17,07",713,"0,22","80,17","1,78","0,75",-,-,3,-,1,5,17,28,-,-,-,-,"0,1",-,-,-,-,-,1,12,"0,08","Margarin, teratur, 80% lemak, komposit, bak, tanpa garam",3.577,819,768,-,610,-,-,-,"15,43",-,-,"91,7","14,224","36,435","26,741",-,USDA
745,4620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seperti margarin, minyak sayur, 60% lemak, lengket / bak / botol, tanpa garam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37,58",533,"0,17","59,81","1,59","0,86",-,-,21,-,2,16,30,2,-,-,-,-,"0,1","0,007","0,026","0,016",-,"3,750",1,10,"10,80","Seperti margarin, minyak sayur, 60% lemak, lengket / bak / botol, tanpa garam",3.577,819,768,-,610,-,-,-,"21,12",-,-,"101,3","12,086","19,348","26,477","1,00",USDA
746,4624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seperti margarin, minyak sayur menyebar, bebas lemak, cair, dengan garam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
